"","Activated_B_cell","Activated_CD4_T_cell","Activated_CD8_T_cell","Central_memory_CD4_T_cell","Central_memory_CD8_T_cell","Effector_memory_CD4_T_cell","Effector_memory_CD8_T_cell","Regulatory_T_cell","T_follicular_helper_cell","Type_1_T_helper_cell","Type_2_T_helper_cell","Type_17_T_helper_cell","Activated_dendritic_cell","Immature_dendritic_cell","Plasmacytoid_dendritic_cell","Macrophage","M1_Macrophage","M2_Macrophage","Monocyte","Natural_killer_cell","Neutrophil","Mast_cell","Eosinophil","MDSC","Natural_killer_T_cell"
"HSPB1",-0.343577594499405,-0.587203951041783,-0.327171569983624,-0.404292525180851,-0.277057181513972,-0.418250249621232,-0.332033841220523,-0.314708727153364,-0.298499021737638,-0.292770565223048,-0.384127305115909,-0.472329672608032,-0.13447602443104,-0.488420926775271,0.288028318569194,-0.41959493529044,-0.373908285273103,-0.577538457170497,-0.544485230622639,-0.424357755880187,-0.390127888682359,-0.214718587070645,-0.517951599316864,-0.526743607610924,-0.207327734006047
"ANXA10",0.287105081101771,0.52637711392695,0.313993108761539,0.41584782874987,0.275220005933236,0.454162060622053,0.350307805947446,0.173796881470008,0.265615509096934,0.213830371637401,0.380321818240733,0.507223734903798,0.0261610977880878,0.377664678935314,-0.266604252195779,0.547216217479648,0.330586744636198,0.701742483616167,0.661484653271955,0.468232343402758,0.34749362402049,0.107804173947329,0.486882421288043,0.581113455322571,0.249838085569577
"HSPA4",-0.466867355236541,-0.627528981100987,-0.327374738697625,-0.467032903246804,-0.339104901000504,-0.427642750385014,-0.336404940690531,-0.395312908637549,-0.333369068456169,-0.373910203591833,-0.59779201311223,-0.468095826704387,-0.20734187855093,-0.482487070755945,0.143315937743555,-0.355691862624184,-0.516068665211729,-0.432149342571584,-0.529788212054313,-0.419586453743131,-0.346638860228358,-0.33185092231804,-0.556415657226092,-0.438977654142722,-0.240981860311269
"AKR1C3",-0.402656739540639,-0.597063021788032,-0.350470638148245,-0.513007833924116,-0.387519227353052,-0.479592528389083,-0.39382354133741,-0.290875442162843,-0.357313939353677,-0.285120732731951,-0.488573538440151,-0.428461679535804,-0.242509735806435,-0.508096920790415,0.119276673733593,-0.435161136387829,-0.428696594756142,-0.465126878711454,-0.595807815591209,-0.474797020487767,-0.367638939264984,-0.287005749734636,-0.479212072508199,-0.350741252463881,-0.321453034657313
"RRM1",-0.460214409997682,-0.594850405831268,-0.382972890972337,-0.483220070414412,-0.369027633449053,-0.466721602721121,-0.385463994897476,-0.333896357349023,-0.404265057980105,-0.377286117516592,-0.605703166281331,-0.464982426520679,-0.212911659553248,-0.541941202428357,0.104370376109979,-0.420628125026957,-0.445842778060005,-0.529129567942093,-0.587600925472668,-0.467682399247383,-0.371941345017685,-0.267186213553273,-0.564145969658608,-0.53615954793605,-0.279160302947444
"STMN1",-0.368656400771745,-0.527298493843823,-0.319407711133075,-0.464928182067065,-0.325023632695492,-0.426893663455207,-0.332802946219169,-0.209511132724004,-0.311713991698139,-0.265198320701718,-0.498422592436804,-0.588810686860248,-0.0522870042817656,-0.494619486036798,0.183443038207507,-0.49607585281981,-0.36543915106094,-0.617920236153395,-0.663492501745071,-0.468959280800182,-0.324766428081033,-0.187610280050785,-0.516016887059415,-0.501533507520194,-0.249462687731034
"MAPK9",-0.433152852226471,-0.619849409985823,-0.300475911540233,-0.465184202895136,-0.328287666695208,-0.422852612053781,-0.336965026511195,-0.359985755875659,-0.259961915355187,-0.400956475024678,-0.643803147547963,-0.448598606506481,-0.115175245852296,-0.448176445747933,0.204643664502535,-0.383038310980508,-0.463665204079728,-0.500806763804305,-0.551856551347741,-0.449017048850381,-0.387555738123621,-0.297389207577203,-0.567517599780954,-0.482798663776718,-0.249791921544688
"MAPK1",-0.353814692231563,-0.558075803230252,-0.298028918697639,-0.423158537635897,-0.302313294580538,-0.412621723959724,-0.316582027540488,-0.352615286609767,-0.374384147569147,-0.335599981425594,-0.488384831117991,-0.416071774060091,-0.107537704865607,-0.478637930663527,0.26514971544785,-0.2995325758057,-0.333075606873167,-0.429095656718172,-0.527345057113899,-0.360077649500288,-0.272759837619745,-0.184868451289369,-0.564622892425397,-0.463132041884918,-0.201021722549481
"ZFP36",0.254326634126283,0.493035514597954,0.359240438456094,0.517392170700197,0.401445267661325,0.473171529173299,0.3888113701267,0.147757942750738,0.32964363783881,0.189687779237983,0.393246443771307,0.353118108587084,0.252587422834083,0.37737311996879,-0.102448888922943,0.574894149618406,0.487628773708928,0.610847018444726,0.692148710811668,0.45892033284125,0.368834400206925,0.207258044171995,0.403918795154201,0.4564620099641,0.311645329716114
"ALDH2",0.288462314932872,0.508110859989386,0.261655490556407,0.407049443333949,0.238344388701521,0.398647135519451,0.278576191363756,0.152424841624294,0.277877797984599,0.181098141244592,0.394886258795685,0.571613451360812,-0.0465750705780347,0.396350936236549,-0.299804207987836,0.507482996254616,0.294548813786903,0.703414061372518,0.697162361790549,0.422477131278229,0.288210436388777,0.0902059252337366,0.481130889703056,0.595835167610211,0.168797808993205
"MAT1A",0.353780587745567,0.600794238921776,0.309714356059476,0.441664648126373,0.282043968644831,0.44282084390531,0.331469762442025,0.253987639750039,0.388180728362852,0.283271294948185,0.46327183511533,0.548673713332359,0.0535157583178303,0.455969572863883,-0.253840132987793,0.482653672839955,0.355259915178736,0.674463811465706,0.680651029862895,0.453870041387019,0.358766158216714,0.123830175700703,0.496702846645555,0.610840139659162,0.196470585071232
"AR",0.227188877824135,0.435227848307271,0.230057794888274,0.364334363512236,0.219199001223143,0.360384810261772,0.253948681229851,0.134139962315041,0.335906614405545,0.149424586513295,0.356271132327672,0.554111136632981,-0.0461763205933011,0.366645034939974,-0.27421033330279,0.45105358927938,0.225237654446029,0.620622305078393,0.605963900760028,0.393542610337702,0.270929287077808,0.0165573165508841,0.462792701931416,0.503077089317645,0.13812443865301
"FOXM1",-0.298211096673736,-0.485944324186141,-0.361276144766976,-0.474504687529568,-0.357193393521381,-0.469987024691472,-0.383411920666214,-0.172333738427249,-0.295725917497165,-0.15774276093932,-0.394526701760155,-0.527804405182106,-0.0541005392689732,-0.492272377854982,0.185897444190783,-0.518591650749705,-0.307392678318501,-0.61621650936724,-0.712303740809881,-0.500515788410713,-0.331388369354271,-0.207866599931422,-0.461885716370224,-0.50487058460657,-0.292272893781407
"GCH1",0.279833275719127,0.560490880104461,0.331966490232308,0.428376763530734,0.2896896153512,0.467002165963546,0.361862859266542,0.209090849668174,0.251579918060207,0.236470422860172,0.349699654777722,0.446457338843241,0.0806471254241226,0.417208155033542,-0.269941077892448,0.541308135323078,0.344558567251218,0.705097154145157,0.641352177062902,0.451590775560194,0.323314423218124,0.127330886618268,0.448855700566758,0.612773282177201,0.240613191432429
"SLC27A5",0.34784866274636,0.532766448640501,0.257416952411608,0.388665842251039,0.223975570374372,0.391020704390162,0.274955419895356,0.228471239169967,0.312942320278233,0.215542465286975,0.439003051965965,0.579030076320143,-0.0337139958128417,0.40567480699448,-0.329034211766306,0.458204837545972,0.29150978783002,0.652573169381313,0.664656443057697,0.397541064950178,0.273033401925766,0.141873730659852,0.532160896110761,0.58012865054082,0.151868774369374
"HMGB2",-0.382406399665996,-0.494807162120858,-0.171814748052774,-0.31493309965367,-0.157395665920689,-0.284383009865957,-0.179318046809565,-0.309408054962159,-0.346215694106026,-0.213086352774261,-0.485958808027912,-0.645526605103071,-0.00596942009713572,-0.413757022395888,0.268530117522134,-0.313642926901993,-0.341198282943865,-0.475669714251303,-0.591328647731,-0.31117058716214,-0.235678669583035,-0.149949580472783,-0.602352492593245,-0.49039948813797,-0.0877883232468315
"CXCL2",0.285297404118965,0.51318467457187,0.321864925135159,0.484210603004976,0.352065289805662,0.447072402776672,0.347150575167311,0.153575693102111,0.342003964454387,0.251669303001281,0.441053206389188,0.415080181061053,0.126785973812295,0.436915653597295,-0.165293156938257,0.53971444508032,0.411693132841267,0.650794885573215,0.655583966624642,0.422300586017219,0.36081834089462,0.118875929871729,0.447195103509195,0.540214851196552,0.258768034894565
"GABARAPL1",0.185640175267985,0.383348207834036,0.232821159102655,0.351537119750084,0.218704024293438,0.384381495428821,0.294217564909298,0.110444944259666,0.20281369021934,0.181944418107568,0.308200952285654,0.440611475914377,0.0166328942091132,0.316420233282883,-0.18635994519284,0.524266598541949,0.26625753641944,0.628231275934933,0.64549015017876,0.414102664227603,0.335725237508915,0.126513381549755,0.403400565529655,0.47786703536135,0.17298968667146
"NPC1",-0.330828061608024,-0.485139272340783,-0.321951508307201,-0.452195878099076,-0.341415374022917,-0.430411389027682,-0.353205121549131,-0.221202467597085,-0.286457379739127,-0.238582115568353,-0.41497823908355,-0.461820177926965,-0.0729375294099953,-0.472835189359014,0.174778438244031,-0.408877282977657,-0.302956703458547,-0.509566657789125,-0.588688635591235,-0.44555910618192,-0.313352923765844,-0.238291313534205,-0.467386049318783,-0.491444270304392,-0.247699153414898
"TXNRD1",-0.431047789372848,-0.613581334943407,-0.295635520935481,-0.442191803673762,-0.307025618624559,-0.376678237403496,-0.285768926754125,-0.365623191184621,-0.324068091422136,-0.373148273828584,-0.575090547528709,-0.566397389974333,-0.142898749809635,-0.513119288071426,0.193072487710663,-0.3536486321972,-0.415419332688054,-0.468858073530329,-0.515265386039036,-0.412765835467159,-0.326154144381763,-0.263512840219339,-0.545827481972765,-0.42838770140052,-0.236217189716573
"HMGCL",0.33696694743002,0.524293197364407,0.260418937349424,0.369173463293776,0.210414691743537,0.387633922501538,0.277652271682501,0.210020440875008,0.257654237402683,0.235360127609099,0.465868301227891,0.575460203988062,-0.0156755828728431,0.334572466154,-0.285042485050189,0.47990210230211,0.356346043392245,0.638737410766923,0.645643127902151,0.393981204430797,0.325007621664608,0.145695185224275,0.481818579208021,0.583052896461733,0.15976635281609
"ACTL6A",-0.432087012585732,-0.586802409887173,-0.317012816009244,-0.432987142665395,-0.310352602600148,-0.382090786166835,-0.312993212319065,-0.38563465024226,-0.363598924186594,-0.351461631117166,-0.632793826709432,-0.524371470541492,-0.0982215094863216,-0.478737747411733,0.20422464509438,-0.428964221774932,-0.446653079587961,-0.538236948270303,-0.621100480665142,-0.447712064062732,-0.409056083320071,-0.289646366683576,-0.612168761696756,-0.534087473326558,-0.195379598357413
"NRAS",-0.44366969148856,-0.570695437884633,-0.298065332312969,-0.448691862959232,-0.316334108589556,-0.385427368975814,-0.295498508197761,-0.352907546728595,-0.379273714358727,-0.371975442877644,-0.586633705921875,-0.488425947912866,-0.136446973615208,-0.522261588758053,0.151025345276999,-0.307405262241179,-0.380647255122851,-0.407809611397416,-0.532833404514289,-0.379556913301249,-0.296499472518067,-0.253293373543788,-0.552377613123808,-0.388246068926278,-0.23189361305921
"HDAC6",0.391597819791457,0.465897209459535,0.25425779778921,0.340295816035315,0.215760259395622,0.317041668166187,0.229991788184078,0.246564906260609,0.24690866021802,0.275744998752724,0.528968484375184,0.570235659653163,0.00208514292768351,0.362646232108219,-0.143245865204194,0.384519340526169,0.337816964097926,0.544179364809718,0.574075868964063,0.349104654677833,0.238146174815892,0.173197048253666,0.478769323830623,0.517898226988562,0.11972766771502
"POLE2",-0.32175917540961,-0.529466189488727,-0.384142365548496,-0.508288707253993,-0.398453715451941,-0.496468588034766,-0.408355348627233,-0.233845915536147,-0.363181742402404,-0.261501324409688,-0.463087465383245,-0.410919189808492,-0.200228511946566,-0.50294052452251,0.192925932483944,-0.463070244011303,-0.391316270725577,-0.529206958350577,-0.629656466613321,-0.490686373305304,-0.363772940017114,-0.2304555678196,-0.491723970010638,-0.468669379972738,-0.293547341498721
"HSPA14",-0.560156200582826,-0.62819236989539,-0.313959144076616,-0.470099039199581,-0.33076259292012,-0.444561534024035,-0.350312604665075,-0.397483657209186,-0.330054380640023,-0.380884456029752,-0.602239670288426,-0.464274362946232,-0.244442162722151,-0.436812490495317,0.0861488035156338,-0.405744642692819,-0.517682240982519,-0.48436183124984,-0.573854338406019,-0.445683224504326,-0.389858324383475,-0.310225968483851,-0.56436446503877,-0.491831945638112,-0.278964086126333
"PDGFRA",0.362308495568649,0.512850137426419,0.430012988562222,0.642509429573806,0.55035094179345,0.589925594612472,0.513277304458861,0.137326044456707,0.160309956638511,0.271245228265655,0.3787266656937,0.161765818829438,0.375207737956327,0.558673990994497,0.106319375372444,0.536239630848857,0.415909062899956,0.518037646059612,0.597143155856887,0.529134736716358,0.407942497347613,0.357057459596997,0.275988935479973,0.333878358966732,0.520615284242538
"HJURP",-0.305300543909076,-0.457175169071345,-0.31134494929375,-0.452421131127668,-0.323244769348443,-0.45314918687164,-0.363100104199944,-0.133519167611225,-0.24875961266584,-0.200855514136441,-0.384980292271495,-0.442341546104367,-0.0608891306185692,-0.436669548631296,0.114337266108137,-0.542647872633107,-0.315729127473488,-0.611387980124497,-0.702336075909068,-0.491234940552493,-0.339614053352504,-0.179391343940135,-0.438101407572421,-0.456074284644983,-0.303319243084348
