"","Activated_B_cell","Activated_CD4_T_cell","Activated_CD8_T_cell","Central_memory_CD4_T_cell","Central_memory_CD8_T_cell","Effector_memory_CD4_T_cell","Effector_memory_CD8_T_cell","Regulatory_T_cell","T_follicular_helper_cell","Type_1_T_helper_cell","Type_2_T_helper_cell","Type_17_T_helper_cell","Activated_dendritic_cell","Immature_dendritic_cell","Plasmacytoid_dendritic_cell","Macrophage","M1_Macrophage","M2_Macrophage","Monocyte","Natural_killer_cell","Neutrophil","Mast_cell","Eosinophil","MDSC","Natural_killer_T_cell"
"GSM363326",4.02445,3.9118,5.6755,5.0405,5.734,6.09683333333333,6.819875,3.59683333333333,4.3745,3.91933333333333,3.25495833333333,3.93983333333333,4.26625,4.00066666666667,4.6735,4.69594444444444,3.4883,6.17133333333333,6.627,4.559125,4.173375,3.85675,3.58988888888889,5.40225,5.1805
"GSM363327",3.8102,3.7256,3.95625,4.321875,4.32225,4.49133333333333,4.421625,3.66866666666667,4.036625,3.45433333333333,3.282875,4.34983333333333,3.89166666666667,3.855,4.55,6.10536111111111,3.5316,7.54133333333333,7.4625,4.03025,4.1195,4.01005,4.44822222222222,5.736,4.43766666666667
"GSM363328",3.77015,3.7824,4.03425,4.140375,4.107,4.566,4.463125,3.68533333333333,4.404875,3.53933333333333,3.39854166666667,3.833,3.85841666666667,3.823,4.47766666666667,4.70966666666667,3.5717,6.389,6.7255,3.72366666666667,4.047875,4.13498333333333,3.67422222222222,6.01825,4.14966666666667
"GSM363329",3.7845,3.9021,3.94675,4.592,4.62375,4.747,4.5705,3.66566666666667,4.371375,3.63633333333333,3.34383333333333,4.15366666666667,3.97308333333333,4.39166666666667,4.55016666666667,4.69963888888889,3.6455,6.29191666666667,6.99,4.11758333333333,4.0515,3.87201666666667,3.80655555555556,5.610125,4.90366666666667
"GSM363330",3.89205,3.8726,3.8355,4.259625,4.14575,4.43466666666667,4.253375,3.708,4.346125,3.79333333333333,3.43645833333333,3.98083333333333,4.04866666666667,3.879,4.7345,4.66505555555556,3.5192,5.42191666666667,5.5685,3.67741666666667,3.98875,3.71523333333333,3.77244444444444,5.078875,3.829
"GSM363331",3.6223,4.0206,6.29925,4.6015,5.46,6.467,7.51125,3.692,4.44325,4.099,3.24054166666667,4.31116666666667,4.25383333333333,3.81666666666667,4.11866666666667,5.20602777777778,3.6483,6.66258333333333,6.94,4.7644375,4.373375,3.71338333333333,3.68333333333333,5.694375,5.14591666666667
"GSM363332",3.6969,3.8256,3.89025,4.4875,4.23975,4.88316666666667,4.414875,3.55633333333333,4.474875,3.62166666666667,3.252875,4.2,4.10916666666667,3.97366666666667,4.75733333333333,4.66275,3.4333,6.0485,6.036,3.7444375,4.013625,3.9178,3.61122222222222,5.350125,4.19891666666667
"GSM363333",3.692,3.7153,3.95075,4.481125,4.4705,4.53016666666667,4.4405,3.61583333333333,4.085375,3.58833333333333,3.29625,3.92,3.97975,3.878,5.11166666666667,4.72125,3.507,5.63775,7.049,3.76952083333333,4.110375,4.0722,3.62755555555556,4.790875,4.14158333333333
"GSM363334",3.68395,3.849,3.94275,4.6165,4.552,4.54183333333333,4.347875,3.5905,4.261,3.62533333333333,3.34508333333333,4.22266666666667,3.98333333333333,3.99566666666667,4.435,4.7105,3.4354,6.09375,7.2755,3.84879166666667,3.95175,3.7934,3.81922222222222,5.4145,4.3675
"GSM363335",3.6974,3.814,4.0105,4.528,4.36375,5.14916666666667,4.701625,3.565,4.3575,3.476,3.36170833333333,4.28716666666667,3.79633333333333,4.217,4.72016666666667,5.85819444444444,3.4866,7.17733333333333,7.851,3.99622916666667,4.25375,3.72126666666667,3.86711111111111,5.642625,4.31908333333333
"GSM363336",3.7996,3.7731,4.44175,4.32325,4.66825,5.33,5.6335,3.55633333333333,4.4585,3.58133333333333,3.301875,4.18966666666667,3.82591666666667,3.805,4.8535,5.42075,3.506,6.573,7.1325,4.13102083333333,4.2665,4.47413333333333,3.75433333333333,5.38475,4.50858333333333
"GSM363337",3.6638,3.6791,4.01025,4.6435,4.67175,4.72883333333333,4.561125,3.48616666666667,4.0545,3.41833333333333,3.26475,4.19016666666667,4.09166666666667,3.898,4.997,4.31386111111111,3.5095,4.61183333333333,6.6055,3.77291666666667,4.021,3.59313333333333,3.68588888888889,4.15375,4.52333333333333
"GSM363338",3.9008,4.0732,4.496,5.088,4.995,5.45766666666667,5.17725,3.599,4.371625,3.64866666666667,3.354375,4.46833333333333,3.99008333333333,4.27,4.46083333333333,5.51772222222222,3.5854,7.06441666666667,7.7,4.25960416666667,4.08175,3.738,3.90833333333333,5.733125,4.66991666666667
"GSM363339",3.52335,3.6829,3.8665,4.43275,4.3225,4.37633333333333,4.08775,3.39666666666667,4.20825,3.46766666666667,3.15916666666667,3.77866666666667,4.05783333333333,4.08666666666667,4.832,4.64591666666667,3.446,6.02275,6.047,3.65739583333333,4.14025,3.84406666666667,3.62633333333333,5.565875,5.43641666666667
"GSM363340",4.0011,3.906,4.6375,5.45675,5.465,6.04033333333333,5.80475,3.38466666666667,4.457375,3.569,3.32591666666667,4.002,4.10783333333333,4.51133333333333,4.56516666666667,6.22805555555556,3.5919,7.53816666666667,8.361,4.61516666666667,4.25425,4.07053333333333,3.85011111111111,6.027625,5.33233333333333
"GSM363341",3.6705,3.8033,4.1335,4.5725,4.51675,5.00616666666667,4.778125,3.60933333333333,4.422125,3.652,3.37133333333333,4.14933333333333,4.0875,4.10566666666667,4.874,5.19019444444444,3.6073,6.55008333333333,6.488,4.12389583333333,4.011,3.90551666666667,3.63922222222222,5.61175,4.71975
"GSM363342",4.14315,4.0449,4.6685,4.99225,4.87575,5.4735,5.262875,3.61716666666667,4.539,3.694,3.490375,4.40416666666667,3.87875,4.27766666666667,4.61683333333333,5.75808333333333,3.6442,7.1955,8.298,4.47883333333333,4.39725,3.85728333333333,4.215,5.842625,4.798
"GSM363343",4.01405,4.0435,4.16075,5.061875,4.8825,4.968,4.591375,3.721,4.735125,3.638,3.397,4.03683333333333,4.33216666666667,5.256,4.59416666666667,4.89247222222222,3.5808,6.12966666666667,6.271,4.00189583333333,4.145375,4.00068333333333,3.66755555555556,5.388875,4.77075
"GSM363344",3.69305,3.7186,3.72,4.182875,4.1175,4.01616666666667,3.8115,3.55033333333333,4.50725,3.46733333333333,3.26408333333333,3.91366666666667,3.94925,3.82166666666667,4.5965,4.54905555555556,3.4944,6.23216666666667,6.1745,3.60391666666667,4.042,3.7132,3.63033333333333,5.629125,4.06433333333333
"GSM363345",3.8496,4.0008,4.45275,5.06775,4.95475,5.6185,5.195375,3.53683333333333,4.41925,3.63,3.48516666666667,4.2825,3.87616666666667,4.60466666666667,4.1645,5.68558333333333,3.5361,7.2755,7.754,4.3164375,4.20675,3.82148333333333,3.90088888888889,5.846,5.01058333333333
"GSM363346",3.49265,3.6645,3.808,4.259375,4.16225,4.24666666666667,4.011875,3.433,4.216875,3.54466666666667,3.207875,4.02566666666667,3.77733333333333,3.616,4.42816666666667,3.69322222222222,3.488,5.63366666666667,6.608,3.72479166666667,3.890875,3.59338333333333,3.70633333333333,5.579625,4.5305
"GSM363347",3.73555,3.9135,5.099,5.60325,5.7955,6.15683333333333,6.182375,3.47933333333333,4.17225,3.57466666666667,3.33066666666667,3.8785,4.28475,4.24833333333333,4.80633333333333,6.48069444444444,3.6979,7.61533333333333,8.4235,4.78975,4.770125,4.08446666666667,3.835,5.93425,5.43833333333333
"GSM363348",3.69455,3.5887,3.9005,4.389625,4.3815,4.4225,4.17975,3.32433333333333,3.998,3.374,3.38216666666667,3.691,4.06708333333333,4.333,4.78466666666667,4.48455555555556,3.477,4.45316666666667,5.939,3.68614583333333,3.946125,3.82988333333333,3.55433333333333,4.009125,4.43608333333333
"GSM363349",3.883,4.0278,4.74825,5.311375,5.37575,5.858,5.684125,3.55666666666667,4.564375,3.71566666666667,3.32991666666667,4.163,4.03416666666667,4.335,4.45816666666667,6.27322222222222,3.5336,7.66866666666667,8.5275,4.44522916666667,4.3495,3.87073333333333,3.86577777777778,5.89825,5.21608333333333
"GSM363350",3.5306,3.569,3.75075,4.161375,4.14225,4.1275,3.94325,3.33433333333333,4.424375,3.50533333333333,3.26283333333333,3.806,4.09266666666667,4.00033333333333,4.1295,4.58672222222222,3.6308,5.87891666666667,5.8455,3.4713125,3.934625,3.88956666666667,3.56022222222222,5.377125,4.35575
"GSM363351",3.85325,3.9726,4.72425,4.983625,5.0625,5.53233333333333,5.361625,3.62583333333333,4.537625,3.669,3.384875,4.09133333333333,4.16133333333333,4.689,4.72266666666667,6.36588888888889,3.7809,7.62916666666667,8.32,4.27002083333333,4.293125,4.20603333333333,4.08388888888889,5.976625,4.91691666666667
"GSM363352",4.1961,3.8228,4.55,5.8185,5.86525,5.82716666666667,5.486125,3.44583333333333,4.171875,3.59133333333333,3.40008333333333,3.821,4.86783333333333,4.436,4.81533333333333,5.84072222222222,3.7534,6.67066666666667,7.902,4.15804166666667,4.4805,3.738,3.73566666666667,5.679,5.49983333333333
"GSM363353",4.11075,4.0286,4.9375,5.868625,6.051,6.14633333333333,6.209875,3.48283333333333,4.51175,3.48566666666667,3.336625,4.32033333333333,4.32458333333333,4.50433333333333,4.62716666666667,6.419,3.6653,7.6995,8.5945,4.71779166666667,4.449875,4.08941666666667,3.80688888888889,5.867,5.40083333333333
"GSM363354",3.49455,3.5716,4.467,4.060375,4.5015,4.38733333333333,4.759625,3.3845,4.14125,3.42733333333333,3.18925,3.5685,4.06583333333333,3.71866666666667,4.686,4.51136111111111,3.4481,4.59783333333333,5.2405,3.71633333333333,3.965875,3.68328333333333,3.55788888888889,3.895125,4.19933333333333
"GSM363355",3.70075,3.7134,3.81825,4.332375,4.25275,4.129,4.032625,3.57483333333333,4.4075,3.32833333333333,3.26504166666667,3.88516666666667,3.93241666666667,3.936,4.40833333333333,4.52977777777778,3.5097,6.23333333333333,6.398,3.8705,4.0535,3.78976666666667,4.09388888888889,5.726625,4.41133333333333
"GSM363356",4.11035,4.0407,4.558,5.208375,5.222,5.6545,5.43675,3.7055,4.37675,3.65733333333333,3.47291666666667,4.16816666666667,4.08691666666667,4.60866666666667,4.29666666666667,5.22997222222222,3.6545,6.89266666666667,7.707,4.11922916666667,4.025,3.92793333333333,4.22411111111111,5.851625,4.57675
"GSM363357",3.73335,3.6125,3.87675,4.13925,4.12625,4.27933333333333,4.06175,3.50966666666667,4.35425,3.47633333333333,3.35958333333333,4.08616666666667,3.88583333333333,3.866,4.6435,3.98019444444444,3.5625,5.75608333333333,6.111,3.70220833333333,4.0445,3.7154,3.73722222222222,5.49075,4.1915
"GSM363358",3.7253,3.8252,3.975,4.30275,4.25275,4.43533333333333,4.30375,3.63916666666667,4.313,3.65333333333333,3.391125,4.06933333333333,3.92975,3.90666666666667,4.94783333333333,5.60213888888889,3.5184,6.23141666666667,6.8655,4.17929166666667,4.144625,3.76973333333333,3.70277777777778,5.035875,4.6415
"GSM363359",3.77315,3.8166,4.16175,4.68475,4.656,5.1815,4.984125,3.59983333333333,4.319875,3.58966666666667,3.34045833333333,4.20416666666667,3.88741666666667,4.01966666666667,4.3095,5.51552777777778,3.5433,7.19333333333333,8.09,4.29058333333333,4.2325,3.70746666666667,3.89266666666667,5.78525,4.62
"GSM363360",3.68255,3.6072,3.70525,4.285,4.3045,4.19616666666667,4.076125,3.52616666666667,4.2775,3.36833333333333,3.24266666666667,3.98116666666667,3.86091666666667,3.77266666666667,4.49166666666667,4.06983333333333,3.3524,6.08375,6.5935,3.62027083333333,3.966,3.65805,3.59188888888889,5.75275,4.08858333333333
"GSM363361",3.77535,3.8709,4.29925,4.763875,4.62925,5.27133333333333,5.027125,3.4065,4.307,3.47433333333333,3.29154166666667,4.39766666666667,3.96191666666667,4.29033333333333,4.27733333333333,6.09561111111111,3.6609,7.61508333333333,8.0745,4.3269375,4.2455,3.84638333333333,3.90744444444444,5.885375,4.69125
"GSM363362",3.7255,3.783,3.9415,4.547875,4.32525,4.4595,4.15975,3.58666666666667,4.363625,3.468,3.286625,4.30216666666667,3.95816666666667,4.28733333333333,4.6375,4.21961111111111,3.515,6.05158333333333,6.424,4.03395833333333,4.3035,4.09841666666667,3.65022222222222,5.636375,4.51283333333333
"GSM363363",3.83075,4.0837,4.191,4.82825,4.5995,5.34816666666667,4.886875,3.61616666666667,4.526,3.60166666666667,3.41320833333333,4.2845,4.01058333333333,4.49766666666667,4.333,5.25886111111111,3.8334,6.96383333333333,7.6415,4.2353125,4.173375,3.88866666666667,3.99533333333333,5.84275,4.61208333333333
"GSM363364",3.84245,3.8832,5.4745,5.23575,5.70125,6.1415,6.424125,3.57983333333333,4.652125,3.85833333333333,3.33366666666667,4.20133333333333,4.25183333333333,4.144,4.81466666666667,4.98658333333333,3.556,6.1105,7.338,4.23875,4.129625,3.69625,3.72266666666667,5.203125,4.74866666666667
"GSM363365",3.74085,4.0214,4.2515,4.81125,4.565,5.01083333333333,4.607625,3.59516666666667,4.505375,3.60133333333333,3.38495833333333,4.33866666666667,3.8745,4.12733333333333,4.33383333333333,5.58994444444444,3.5165,7.19008333333333,8.1565,4.0723125,4.203,3.90581666666667,4.20044444444444,5.71525,4.24875
"GSM363366",3.7098,3.7759,4.23275,4.269,4.36825,4.34383333333333,4.461375,3.59816666666667,4.26925,3.51766666666667,3.34233333333333,4.53683333333333,3.85625,3.864,4.22933333333333,6.48880555555556,3.6289,7.68966666666667,6.5175,3.9571875,4.1795,3.72741666666667,4.10111111111111,5.716875,4.19091666666667
"GSM363367",3.77985,4.0944,4.72025,5.328125,5.489,5.41933333333333,5.405625,3.83,4.432125,3.59033333333333,3.39183333333333,4.36983333333333,4.40825,4.50833333333333,4.19366666666667,6.34941666666667,3.8291,7.63875,7.9755,4.48283333333333,4.316875,3.8503,4.00255555555556,5.81425,5.12766666666667
"GSM363368",3.7872,3.8285,4.14,5.149375,5.097,5.12933333333333,4.817125,3.47566666666667,4.34275,3.468,3.19441666666667,4.05083333333333,4.12616666666667,4.186,4.21433333333333,4.81169444444444,3.4755,6.66933333333333,6.947,3.78072916666667,4.219875,3.93455,3.56522222222222,5.861625,4.31475
"GSM363369",4.02615,3.9001,4.80475,6.22275,6.37975,6.19733333333333,6.06725,3.45033333333333,4.34575,3.433,3.43545833333333,4.32083333333333,4.52025,4.57033333333333,4.4985,6.13875,3.5165,7.32225,8.35,4.645,4.192,4.08226666666667,3.87755555555556,5.75075,5.54833333333333
"GSM363370",4.08825,4.1686,4.30625,5.377875,5.28425,5.384,4.989625,3.98683333333333,4.597875,3.79266666666667,3.589375,4.63166666666667,4.49208333333333,4.58233333333333,4.31983333333333,5.07419444444444,4.0568,6.76133333333333,7.6515,4.1851875,4.63725,4.10668333333333,4.28211111111111,5.91275,4.55625
"GSM363371",3.6691,3.8154,4.868,4.581875,5.011,5.48766666666667,5.774125,3.65333333333333,4.3595,3.62266666666667,3.38141666666667,3.99266666666667,4.20866666666667,4.206,4.30466666666667,5.09625,3.6648,6.83,7.189,4.21245833333333,4.040375,3.74896666666667,3.79744444444444,6.08275,4.85283333333333
"GSM363372",3.76715,3.9768,4.70125,5.345,5.49425,5.65333333333333,5.46875,3.53983333333333,4.3425,3.588,3.344625,4.04516666666667,4.25975,4.25466666666667,4.4345,5.62427777777778,3.5872,7.18083333333333,8.1095,4.28352083333333,4.269125,3.85611666666667,4.00955555555556,5.80975,5.01658333333333
"GSM363373",3.8268,3.9812,4.2405,5.202625,5.09625,5.404,5.031875,3.54633333333333,4.480625,3.53433333333333,3.419125,4.27133333333333,4.34258333333333,4.81,4.37133333333333,5.5115,3.8487,6.90775,7.933,4.14447916666667,4.27075,3.77736666666667,4.17155555555556,5.840875,4.56375
"GSM363374",3.88545,3.854,4.3135,5.024125,4.95175,5.35916666666667,5.228,3.47816666666667,4.363,3.46766666666667,3.32908333333333,4.31466666666667,4.08391666666667,4.18266666666667,4.52066666666667,6.42705555555556,3.6136,7.60216666666667,8.148,4.510625,4.416125,3.95878333333333,3.79155555555556,5.800375,4.75283333333333
"GSM363375",3.76195,3.9039,4.51625,4.941,4.957,5.552,5.32975,3.40866666666667,4.24575,3.55433333333333,3.383625,4.07666666666667,4.38716666666667,4.26533333333333,4.44816666666667,5.97286111111111,3.9452,7.40233333333333,7.6115,4.14047916666667,4.300875,4.15195,3.77744444444444,5.80425,4.58375
"GSM363376",3.719,3.8764,4.89075,4.546375,4.983,5.60983333333333,6.043,3.62016666666667,4.858125,3.50766666666667,3.351125,3.85116666666667,4.31766666666667,4.312,5.00766666666667,6.00158333333333,3.6297,7.12425,6.7445,4.24160416666667,4.100875,3.894,3.79744444444444,5.907,4.73791666666667
"GSM363378",3.76235,3.992,4.41975,4.66,4.82325,4.94966666666667,4.93,3.903,4.543,4.11933333333333,3.64158333333333,3.99366666666667,4.298,4.73833333333333,4.58683333333333,4.69677777777778,3.8465,6.13508333333333,7.2085,4.05670833333333,4.56125,4.39375,4.151,5.6755,4.55783333333333
"GSM363380",3.69595,3.8202,4.438,4.8125,5.03325,5.6125,5.627125,3.64683333333333,4.484625,3.66266666666667,3.48916666666667,4.218,4.03366666666667,4.376,4.64,5.62391666666667,3.5326,7.12175,8.091,4.21664583333333,4.377625,3.69568333333333,3.97111111111111,5.849375,4.72708333333333
"GSM363381",3.91095,4.0292,4.59575,5.34025,5.24975,5.93916666666667,5.637375,3.541,4.214375,3.43433333333333,3.31470833333333,4.3695,4.25241666666667,4.839,4.559,6.59061111111111,3.7119,7.86583333333333,8.4475,4.526125,4.354125,3.63415,4.04255555555556,5.940375,5.10316666666667
"GSM363382",3.8072,3.9536,4.4495,4.807,4.77725,5.39383333333333,5.260875,3.56466666666667,4.545625,3.729,3.39666666666667,4.33683333333333,4.14241666666667,4.20033333333333,4.4845,6.61772222222222,3.6358,7.88216666666667,8.166,4.24560416666667,4.543125,3.84171666666667,3.95411111111111,5.893125,4.55025
"GSM363384",4.117,3.8362,4.987,4.897,5.43125,5.17116666666667,5.838625,3.635,4.21425,3.59266666666667,3.291,3.753,4.34316666666667,3.94533333333333,4.44483333333333,5.29536111111111,3.6471,6.74733333333333,6.0685,4.338375,4.49175,4.44678333333333,3.67688888888889,5.647,4.89816666666667
"GSM363386",3.7304,3.6926,4.09025,4.79825,4.83025,4.52183333333333,4.495625,3.47516666666667,4.210375,3.64433333333333,3.24458333333333,3.96216666666667,4.24241666666667,4.11333333333333,4.80133333333333,4.57775,3.5568,5.92175,5.513,4.01145833333333,4.739625,4.05956666666667,3.75477777777778,5.29025,5.87416666666667
"GSM363388",4.25985,4.6541,7.469,6.506125,7.424,7.30433333333333,8.411875,3.90483333333333,4.8605,4.58233333333333,3.38904166666667,3.83483333333333,5.49866666666667,4.71,4.8,6.49763888888889,3.7492,6.90666666666667,7.885,5.3868125,4.84025,3.91438333333333,3.62777777777778,5.46675,5.86541666666667
"GSM363391",3.8776,3.7336,4.06725,4.97125,5.01025,4.77683333333333,4.719125,3.5235,4.401875,3.52533333333333,3.27320833333333,4.07,4.08641666666667,4.06566666666667,4.20883333333333,4.59997222222222,3.4831,6.10891666666667,7.152,3.962625,3.990125,3.69903333333333,3.729,5.35575,4.4135
"GSM363393",3.7878,3.7561,4.21225,4.7955,4.86275,5.2885,5.091125,3.4525,4.15075,3.47433333333333,3.21345833333333,3.838,4.53566666666667,4.55633333333333,4.90466666666667,5.69797222222222,3.776,6.36616666666667,6.9495,4.06295833333333,4.125875,5.06131666666667,3.682,5.13625,4.77616666666667
"GSM363397",3.7192,3.9661,4.44625,4.817125,4.56975,5.30383333333333,5.0005,3.4525,4.393,3.45433333333333,3.40116666666667,4.34683333333333,4.09783333333333,4.322,4.57483333333333,6.08508333333333,3.783,7.533,8.3195,4.45833333333333,4.65,3.85751666666667,3.864,5.859625,4.73933333333333
"GSM363400",3.7529,3.9207,3.99625,4.753375,4.66375,4.7115,4.50475,3.62483333333333,4.369875,3.61966666666667,3.24445833333333,3.91833333333333,3.744,4.00533333333333,4.49283333333333,4.30444444444444,3.4616,6.05208333333333,7.5565,3.75183333333333,4.4185,3.86141666666667,4.06844444444444,5.583,4.05066666666667
"GSM363402",3.9855,4.1325,4.4585,5.173375,5.185,5.50616666666667,5.395,3.69416666666667,4.52875,3.65166666666667,3.45129166666667,4.38983333333333,4.18825,4.55366666666667,4.488,5.90825,3.6113,7.311,8.1635,4.3193125,4.387,3.78213333333333,4.01511111111111,5.8265,4.68208333333333
"GSM363404",3.7283,3.7624,4.172,4.083875,4.1775,4.37383333333333,4.4485,3.6785,4.345875,3.61933333333333,3.27566666666667,4.18766666666667,3.81716666666667,4.02033333333333,4.28233333333333,4.14586111111111,3.577,6.14458333333333,8.271,3.83897916666667,4.060875,3.9681,3.74166666666667,5.82675,3.86608333333333
"GSM363407",3.9296,4.1659,4.5065,4.94025,5.0445,5.27816666666667,5.115625,4.27083333333333,4.451,3.79466666666667,3.83675,4.22583333333333,4.29158333333333,4.571,4.22083333333333,4.72241666666667,3.8722,6.48575,6.919,4.11027083333333,4.559,3.92763333333333,4.12366666666667,6.0175,4.37791666666667
"GSM363417",3.97215,4.0437,4.08,4.96375,4.733,5.02316666666667,4.608625,3.6985,4.45425,3.66266666666667,3.42729166666667,4.39033333333333,4.0565,4.23466666666667,4.41133333333333,5.14325,3.6025,6.7835,7.462,3.923125,4.09475,3.8509,4.12022222222222,5.765375,4.23583333333333
"GSM712532",3.5768,3.5715,3.74225,4.116875,4.02925,3.909,3.697375,3.397,4.138125,3.45466666666667,3.146,4.25383333333333,3.94925,4.11566666666667,4.211,4.59222222222222,3.4173,6.00516666666667,5.8545,3.489125,3.866125,3.6272,3.57066666666667,5.490125,4.13816666666667
"GSM712533",3.89445,4.0297,4.55975,5.007125,4.78475,5.252,5.056375,3.503,4.466375,3.702,3.33066666666667,4.44866666666667,4.16658333333333,4.62866666666667,4.79016666666667,6.09144444444444,3.6316,7.57308333333333,8.121,4.4758125,4.209375,3.68965,4.10588888888889,5.761625,4.81008333333333
"GSM712534",3.95235,4.1057,4.482,5.17,5.31775,5.4105,5.230375,3.88916666666667,4.31225,3.73533333333333,3.497875,3.993,4.38108333333333,4.59166666666667,4.52833333333333,5.15383333333333,3.7945,6.573,6.26,3.99483333333333,4.18775,4.14641666666667,3.939,6.014375,4.91433333333333
"GSM712535",3.88485,4.0339,5.0815,5.260875,5.54025,6.19016666666667,6.2095,3.56866666666667,4.218625,3.614,3.42254166666667,4.4745,4.10566666666667,4.39333333333333,4.5605,6.56761111111111,3.5766,7.71108333333333,8.5655,4.73614583333333,4.287125,4.08865,3.87166666666667,5.802625,5.49175
"GSM712536",3.9495,3.9072,4.262,4.70025,4.60075,4.96683333333333,4.686125,3.52933333333333,4.42275,3.70966666666667,3.54575,4.16016666666667,3.87058333333333,4.29166666666667,4.349,4.73180555555555,3.7478,6.41116666666667,7.412,3.9613125,3.99625,3.69938333333333,4.16944444444444,5.8705,4.29141666666667
"GSM712537",4.16265,4.2287,4.47075,4.916375,4.7105,5.51516666666667,4.95575,3.74283333333333,4.614125,3.82966666666667,3.47975,4.50633333333333,4.03491666666667,4.536,4.437,5.54444444444444,3.68,7.23458333333333,7.9455,4.1450625,4.063625,3.91763333333333,4.09833333333333,5.894375,4.91475
"GSM712538",3.81305,4.1055,4.72075,5.274875,5.20925,5.8195,5.443,3.51383333333333,4.40775,3.52733333333333,3.45575,4.552,4.16725,4.717,4.56233333333333,6.35641666666667,3.775,7.794,8.2355,4.55529166666667,4.314375,4.36023333333333,3.74633333333333,5.8275,5.21816666666667
"GSM712539",3.6015,3.6783,3.9,4.277875,4.23525,4.42516666666667,4.24175,3.465,4.76125,3.40233333333333,3.24479166666667,4.09683333333333,3.782,3.89766666666667,4.46566666666667,5.05438888888889,3.5381,6.55541666666667,7.0685,3.7639375,3.91975,3.73,3.67633333333333,5.543125,4.47058333333333
"GSM712540",3.9215,4.1264,4.416,5.302625,5.18975,5.64266666666667,5.279125,3.606,4.55825,3.667,3.35779166666667,4.29066666666667,3.9125,4.31033333333333,4.58166666666667,5.878,3.5264,7.42775,8.017,4.351,4.395375,3.84963333333333,3.92655555555556,5.85725,5.087
"GSM712541",3.9571,3.8625,4.58575,5.305625,5.36925,5.80233333333333,5.561375,3.509,4.349,3.64366666666667,3.69408333333333,4.376,4.24775,4.09833333333333,4.82433333333333,5.30380555555556,3.6994,6.93391666666667,7.809,4.07410416666667,4.012,3.72768333333333,3.96811111111111,5.795125,4.95891666666667
"GSM712542",4.13835,4.0752,3.92675,4.39925,4.24875,4.98916666666667,4.618625,3.97833333333333,4.2615,4.00933333333333,3.61954166666667,3.77816666666667,4.59608333333333,4.099,4.44216666666667,4.121,4.0413,5.39875,4.2845,3.92727083333333,4.195125,5.25123333333333,4.09677777777778,5.272375,4.45625
