"","Cisplatin_1005","Docetaxel_1007","Gefitinib_1010","Navitoclax_1011","Vorinostat_1012","Olaparib_1017","Axitinib_1021","AZD7762_1022","Afatinib_1032","Nutlin-3a (-)_1047","MK-2206_1053","AZD8055_1059","5-Fluorouracil_1073","Paclitaxel_1080","Crizotinib_1083","Rapamycin_1084","Sorafenib_1085","Oxaliplatin_1089","BMS-536924_1091","GSK1904529A_1093","Erlotinib_1168","MK-1775_1179","Gemcitabine_1190","Bortezomib_1191","GSK269962A_1192","BMS-345541_1249","Trametinib_1372","Dabrafenib_1373","Temozolomide_1375","AZD5438_1401","AZD2014_1441","AZD1208_1449","AZD1332_1463","Lapatinib_1558","AZD5582_1617","GSK2606414_1618","I-BET-762_1624","GSK343_1627","AZD5153_1706","AZD5991_1720","Selumetinib_1736","AZD4547_1786","Ibrutinib_1799","Oxaliplatin_1806","Vincristine_1818","Docetaxel_1819","Venetoclax_1909","AZD3759_1915","AZD5363_1916","AZD6738_1917","AZD8186_1918","Osimertinib_1919","GSK2578215A_1927","BPD-00008900_1998","MK-8776_2046","GSK591_2110","AZD6482_2169","BMS-754807_2171","JQ1_2172"
"GSM363202",3.8946378007226,-3.80707325218636,3.44077199424638,2.75320744525181,1.79867744632867,4.73422228371766,2.91398533003518,0.645049481892884,2.15260375845518,6.12618933381869,3.44979306100197,-0.0692967338984071,5.060063820083,-2.37074336900818,3.35446398170073,-2.29639187777494,2.74249562178462,4.15600161224633,2.41495898463783,4.33184159962614,2.79881282190725,1.22705901375021,1.87996864194754,-4.66740205655605,3.01496735798127,3.22103511935615,1.05577056464099,5.29498370161693,6.24611195485749,2.76131990240327,2.32854986290483,5.30208206714492,3.98319219771034,3.30005515838835,1.97376104984735,4.0275576415867,3.44485870742904,2.88401366913789,1.735932439996,3.66881784666205,4.26391364008028,2.92848061840148,4.35089363692634,5.42613256654087,-0.921569045754891,-1.14321288275131,2.04026336873709,2.85703471743639,3.1901169050427,2.71412573042599,3.73983965179926,1.74895916713345,5.01438814084818,4.70350146072221,3.73419245117662,4.60894237392028,3.04572536134278,0.479438898217243,2.57706587075331
"GSM363203",2.98740707992177,-4.61856977708354,2.81684412826773,2.01776360221007,1.33742376854966,4.17265119351154,2.57247918067283,0.214578721318618,1.47742266588679,3.85600974627478,2.458146580479,-0.273868211410648,4.18627242999768,-2.92295628757547,2.83034428604447,-2.79276010190046,2.24609057506797,3.12559174462104,2.04009466764916,4.11732541197725,2.43155676972977,0.683869808181033,-1.25485408382782,-4.79553921067376,2.41582458324793,3.18536144352298,0.238726055327094,4.30598150299253,5.75336717139974,2.0919234930364,1.85906730611962,5.07068792693764,3.48290230743527,2.71008307890747,2.09731493249365,3.38276340579585,3.09260145214535,2.73080921297648,1.26378958264837,3.49166267634817,3.82503124603462,2.51302433891202,4.03236178993633,4.32410846540222,-1.86324647118618,-2.401748643778,1.93207960626837,2.34716559106291,2.37502658102044,2.08885652938805,2.79515346924971,1.38788951492128,4.7037362372913,4.35625350533363,2.96238709551209,4.37316082857744,2.41325107319392,-0.644725548378803,2.23032820416141
"GSM363204",3.87492998703831,-4.36206187223189,3.39825633718459,2.4299530462975,1.6118874687926,4.67507603075812,3.16113767901662,0.0282805739077966,1.84103306244154,5.10640588038077,3.18434914262628,0.223582936501188,4.63632012138972,-3.00187429712069,3.29334937641618,-1.82557721944367,2.89597807854959,3.97331886855427,1.91025029871862,4.50254599306037,2.90647930939664,0.501595044885776,0.519484985957869,-4.69127310825118,3.07152468288968,3.4034176729047,0.553553980145196,4.9435618618709,6.4041473207552,2.92551158452043,2.66620942911948,5.50341381233631,3.88658592558209,3.01066509998351,1.71894343560734,4.10660211641883,3.41525028559518,3.0323819307278,1.99876054586792,5.39381828028893,4.22522044813827,2.88649891018958,4.45758329045063,5.29234355879568,-1.1072306099969,-1.92299045832113,2.14535709967025,2.98239607469749,3.08183266868144,2.0065768505493,3.72742599618524,1.88291322386985,5.22718209531082,4.28991652335675,3.71406268626972,4.67974732500906,3.81362422013023,1.33605594579091,2.8509117838048
"GSM363205",3.39096300485688,-4.04711704422319,2.88109529166374,1.98179354733442,1.75895044216691,4.4738727799638,2.72003886319904,0.0913673421863292,1.9046120553406,5.16520062105197,3.14180765115497,0.085231524289602,4.95010597720455,-2.48827296055988,3.14253796929233,-2.26473895122394,2.28290434725781,3.5038055142779,1.98049250990709,4.20131033372311,2.48944897644803,0.556693436993743,0.665806656769139,-4.6736560265394,2.96676146432073,3.12706819214403,1.98672662293436,4.7883031268869,5.83116797966282,2.68258189557916,2.4656106853932,5.39064666786864,3.83910851084347,3.29095155485571,1.94187437069321,3.77768730295908,3.43258769807728,2.84707859446778,1.99985457358588,4.26998909965207,5.39008247789672,2.44435917906013,4.12106048022638,5.04596186470936,-1.19821798392821,-1.0891822496361,1.55584812847014,2.66354139063326,2.84573148193794,2.10284973670903,3.31524731452158,1.38751999489605,4.92063042748718,4.50256391686484,3.13265328898747,4.45094708513046,3.0751217114938,0.269193728154043,2.53781546929541
"GSM363206",3.34809385949597,-4.16655658010672,3.23743827739524,2.44962263155717,1.65018115288354,4.37388558023907,2.85023370814489,0.351639555702286,1.97311373248688,3.80370494066891,3.33395671711845,-0.210903348453121,4.39266782398888,-2.20864505102256,3.00234062209651,-2.33992914271467,2.48672493365839,3.43240748481607,2.12397197148362,4.3553557976109,2.5120975164991,0.962964163554848,-0.719517913975197,-4.5612757037457,2.71075698249227,3.30656148245765,-0.0985647123560433,4.43698737935479,5.97579774894972,2.07022331251777,1.98655968209427,5.2449901681866,3.67634405792248,3.3676233729367,2.0734791174103,3.46012532569126,3.08737891767636,2.85319411304835,1.25807824567595,3.64828699572712,3.52784702885125,2.75542909092172,4.33543761820706,4.68952709549629,-1.32679824427743,-1.95737716270762,1.74581904343391,2.50130522157488,3.10873043105711,2.47191249474107,3.24374896030384,1.79221131232393,4.9132090640646,4.49176214624894,3.28082195164121,4.5241163364931,2.50797623237848,-0.0757610098128331,2.44953014832748
"GSM363207",3.38279393705894,-5.09464892086028,3.20824032719385,2.69419151110557,2.13183982831407,4.63488840638863,3.15391050196764,0.0233411115071512,1.97394414367863,5.57579948605252,3.54070801317104,0.0120106180608803,4.29534522876153,-3.21466429104851,3.36138082047837,-2.06352640079999,2.69759683703314,4.49236932187406,2.00734472785373,4.5007419187049,2.41858537316244,-0.0214411397889202,-1.95024311926426,-4.85264155418036,3.33974595526196,3.42486357840173,-0.286853215721045,3.95613521176532,5.43398665370493,2.63145833553478,2.61002385807691,5.50144353143828,4.15910915646956,3.16864590557257,1.86155277055235,3.80605935490454,3.73431622317399,3.00339703875977,2.10054296743131,4.83649000659779,3.98733950421933,2.78594127940099,4.50298269275288,5.92249752816541,-1.67028152491619,-2.96299249098394,2.32792384739092,2.78350564772598,3.21044519687592,1.85671821633385,3.39035229058197,1.81945679733015,5.0630341534194,4.46171367744197,2.9860932389847,4.60160661497286,2.80281537617571,1.43566636235378,2.99898754022075
"GSM363208",2.12470882918166,-5.19795390013085,3.16712957259948,1.86062743170847,1.37606868306342,3.69547415695648,2.56602536314676,-0.521479217100762,1.72915459341005,2.88611375247612,2.87211794713213,-0.178641174159813,3.89335935960292,-3.04397619070203,2.90772789615586,-2.54978780700135,2.46361742513127,3.20063753059188,1.6353256788836,4.39617349575853,2.48439311051801,0.215751888719381,-3.00896195475925,-5.05253559629032,2.89094370709123,3.50807916029187,-0.727053483841532,4.20663377248639,5.42262402824697,1.84762899132499,1.91409017998002,5.2511590207429,3.25247478980313,3.24845666739964,1.46050908799489,3.34033371054094,2.71225151259862,2.67521355378644,0.96309398210487,4.00630168407631,3.22046196006952,2.55536597206865,4.37970361563157,4.40327714635329,-2.07661400523274,-3.0750944366369,1.32405572934622,2.41303469096888,2.64627888148701,1.59327709938861,2.78115294539604,1.70796822876207,4.79585086462292,4.18232197186929,2.70010012151872,4.1820963778446,2.52354531323921,0.0481668443365826,2.31438887654361
"GSM363209",2.85391677383582,-4.41283773878982,3.24743373339413,1.80773510441635,1.39038384472075,3.9380310846284,2.73326829134907,0.0677395007805354,1.7624317141772,4.755134926287,2.97537746666217,0.124546052981445,4.35957829707551,-3.26024585520946,3.11053770623721,-2.27477312561977,2.60989464193709,3.53076706149445,2.29444113246821,4.48431624354583,2.55778768134863,0.442751061145781,-0.415338414792003,-5.2688506029013,3.32986883318352,3.22035932631292,-0.0336412122511993,4.80544592282883,6.11181759785931,2.56098475351233,2.26593689649068,5.33728377125882,4.04565319015301,2.94359990582891,1.31760482577532,3.77642787777266,3.06946059503466,2.69893125158519,1.52263099355851,3.97445950434021,3.93841254144802,2.9899704873811,4.24939351232776,4.86618382019543,-1.51635258448657,-1.58075790270962,1.89891233401637,2.73394178235844,3.10866654598181,1.99720540555032,3.39994326367795,1.44348352178244,4.96957624695793,4.42446342584201,3.26833964937306,4.34780227886689,4.12008354085615,0.549712749945366,2.60739872713027
"GSM363210",3.23097394363289,-4.1510817719014,3.1627591668542,2.23683764475947,1.54798544316088,4.17702802339688,2.60798897493879,0.0901410523272434,1.86293730431373,3.63448790701401,2.82877171935485,-0.303916038695563,4.28046375611909,-2.33471022257504,2.89741553897815,-2.34256346279035,2.42479602683802,3.42511418941397,2.01547880738972,4.23808900303668,2.52889880098886,0.89123202635372,-0.51244002888749,-4.68199904163508,2.78550744385054,3.19590749206371,0.261079863853399,4.26766853915164,5.86386507989469,2.11162275273035,1.95862165023287,5.13597219814907,3.59833494826662,3.32707765765283,1.97840628425332,3.36534363506266,2.99515160592265,2.74640796908193,1.22214413321889,3.02052568350067,3.83319028577811,2.62987027512953,4.21632179251392,4.62302082742709,-1.70108175420968,-1.98958495913012,1.76027247999024,2.48434328544868,2.77245062300343,2.23530788295653,3.04210336523955,1.64043594020709,4.84797845722027,4.40272093879845,2.95858955532822,4.38305782783446,2.59660317607702,-0.812138946137222,2.28239908501612
"GSM363211",3.49558769869619,-4.5340267688731,3.31280043593632,1.74187755807885,1.23173446445842,4.26699420765402,2.97482579120615,-0.0909425375233334,1.77149951105458,4.59108686852864,2.50438747297223,0.438337716555178,4.78467997671822,-3.37087801864077,3.00957645447283,-2.57868515028878,2.87113036287432,3.84163670090457,1.85580119257403,4.5719153418331,2.90619736152253,0.446113753870535,0.861937510140347,-5.00543312581864,3.26665707275644,3.23045005750072,-0.961096042442531,5.09612506310855,6.72769664781682,2.77217942689677,2.34679317671485,5.57749906839745,3.86247465562567,2.54101353265875,1.66823932851963,4.02713260409834,3.0420553928879,2.86691422402388,1.57122815750007,4.84371316105888,3.22729869202464,2.98093171941883,4.17030787841605,4.76221800252528,-0.605209899403655,-0.75243427856603,2.01906386196123,2.98592392963264,2.46742120244949,1.5956113817922,3.4148510481567,1.33842029199415,5.38546279799659,4.43691794950445,3.45409493565704,4.60095495381194,4.40392512046057,0.933494243631337,2.56427224184141
"GSM363212",2.63724885891487,-4.69826352769097,3.23799195159464,1.81566297100987,1.34712363311989,3.88839659420697,2.73523549904579,-0.370879715191465,1.81273596911599,3.4976045612853,2.87914125514442,-0.0139137439544815,4.2580392503189,-2.85106464603971,2.92961694828195,-2.45111923612156,2.6172980441357,3.34494440424223,1.85813063148136,4.41346856247311,2.5744967236512,0.456730075603639,-1.47802450431072,-4.85981414762165,2.93399453196461,3.34638262705104,-0.77178962649026,4.4697296864758,5.91605926111823,2.06919440631184,2.10420476902023,5.25579692038947,3.52364645401283,3.18797835045151,1.82978306613396,3.58105522080941,2.85509745225058,2.71370855686679,1.1508221406191,4.02564755062333,2.98774406821492,2.75474138681785,4.30409361812688,4.45101924008911,-1.47036687266664,-2.09828206666479,1.52807831473654,2.59963604556143,2.74651960619726,1.74428380498363,3.13014180805767,1.65032173814453,5.00974912093398,4.3688452280338,2.85863230073731,4.32700806420452,2.95948229592191,0.196032175895109,2.26597389517569
"GSM363213",4.03979302115983,-4.2184783218776,3.23487059420294,2.59396853957124,1.50250048799804,4.59072834742052,3.28593762298929,0.718050816491214,1.94398502032068,4.58846281898271,2.8242526170943,0.0398592657437426,4.86591497207962,-2.68676312014192,3.13344264769861,-2.32734417020067,2.94030515017424,4.03998526905537,2.10848041066579,4.45425434135447,2.95979594174771,1.36572168527935,1.17470412470572,-4.30554701567492,2.80527429215638,3.65374186791298,1.08784601262247,5.24054104748666,6.47234055428369,3.29439294321117,2.21873715355318,5.63032337351618,4.169870651349,3.02690993806277,1.7649375383556,3.96263678229545,3.15645068340824,2.91638214277016,1.51861029825713,4.54857072987755,4.69547565160443,2.99861762268462,4.75616231735111,5.25558364085899,-1.23779583425534,-1.46038560505548,2.43177686581925,3.08709535806205,2.73789307530215,2.74385218927469,3.67067281455358,1.76472251542772,5.25211737599698,4.66049440987502,4.0030478075872,4.71397513372559,3.88132741883877,0.60569182740551,2.86435990974676
"GSM363214",3.53177950626907,-4.35476603866155,2.87588631358767,2.23946006070909,1.30917669442188,4.40268294784941,2.863766623053,0.404530096629099,1.67014581782273,3.84758839031758,2.74728071952493,-0.147773872877593,4.38305188367599,-2.4677010149764,2.85318875668944,-2.52733761554398,2.38118261090787,3.42569117492328,2.15306596613847,4.19942634138101,2.46773514195902,0.812299445215199,-0.681211925278805,-4.52654637379677,2.73035100431034,3.2021704086873,0.716902087924681,4.48800259567547,5.93311841934135,2.17856754136597,1.96040423842362,5.08956417019906,3.63722315240755,2.84158759908622,2.36910210283852,3.45965281132295,3.20924038568267,2.82374180265044,1.24837505282437,3.25815196617702,3.99787395309098,2.69330171372398,4.05246923476246,4.62926075087758,-1.65364555406859,-2.20249453104597,1.9761275937328,2.46548835297529,2.72028119543548,2.29117380125479,3.05621637580513,1.54651360413563,4.78975949971432,4.49873559666734,3.09312877050211,4.44733012224914,2.6501130685958,-0.298191153838662,2.38986628503107
"GSM363215",3.34718858030812,-3.86072789584638,3.6790907907187,2.26121338342863,1.94806638233707,4.47839516251966,3.3564546042977,0.331653293440743,2.13983909336467,5.75718392470211,3.51733590779827,0.287180538547109,5.07444209268212,-2.46759323034968,3.28547828792206,-2.17746386673853,2.88229149176915,4.12732801578245,2.15027143095966,4.55470776956761,2.85406003232892,0.64964034729039,0.144194138539453,-4.58663236094787,3.23552477692619,3.41503626364386,0.520392808589268,4.77077031516554,6.4875384428384,2.83747123468128,2.35002592407909,5.53770171804692,3.86057738227545,3.46721292509866,2.04595919085573,3.95403511899763,3.208518347632,2.94765970485667,1.66168927525975,4.10323788128805,4.20063475114986,2.58702341707864,4.24146841617768,5.32011861751128,-0.959208486751417,-1.36348490547549,1.9300292453803,3.17584036025287,3.37520490031756,2.47955267589903,3.57922993762471,2.05200127633591,5.30372857498797,4.53375582600312,3.70404456691175,4.72038080160378,3.91511185923303,1.05953656892114,2.6047397351191
"GSM363216",3.04674926458919,-4.57735778159093,3.01554593102803,1.54729534996891,1.41516544766559,4.03671892535363,3.13684143753673,-0.195068331201541,1.47349720202414,3.32953127752287,2.68070910666197,-0.111696065336075,4.14133756688703,-2.57270043735781,2.95483954447457,-2.32877467605466,2.60408371147203,3.37177019152937,1.78399781790612,4.39370577254809,2.53042588934084,0.533803168190369,-1.71696426622322,-4.8630729807874,2.812975961674,3.53690191019275,-0.550192982151515,4.0977322149787,5.70575598718794,2.19307846983054,1.9318570220693,5.20002617637046,3.37638291839243,2.90205443294379,1.97387668427607,3.49057499877006,3.04143997888168,2.79861722075597,1.21590095158636,3.97045505620069,3.33774277813127,2.72670367011258,4.13115268226567,4.4406552187643,-1.74152457350702,-2.36390727095144,1.62750918328064,2.49499270138432,2.60738083934729,1.9717646483938,2.74475138103927,1.46955862222397,4.92516528553058,4.37212885163985,2.84590949448287,4.59665628885965,3.3779299766372,-0.468078072916885,2.38889746321686
"GSM363217",3.361653958945,-4.561939749698,3.1479878097269,-0.828075444186738,1.34712058798932,4.59025126323458,3.6241541083065,0.148293257549497,1.59487567750714,4.60181318103343,2.91094601237198,-0.32427378784673,6.49506348301355,-2.65149643127324,3.22585537439541,-2.37757053488961,2.33308281231707,3.19379928617798,1.49344916919711,4.70254014458335,2.89956817316065,0.131580451014325,-0.500264625022394,-5.08582402252806,3.81207037009301,4.29860145042114,0.495616114097719,4.21119419667848,6.09129408067278,4.4421481028784,3.2153254205273,5.45021019853875,4.31233779360554,3.31138159747012,3.52334810045976,4.44269997742746,3.84449412966534,3.19159871720315,2.65042420328984,6.03477635306266,6.4129690796125,2.53453408315786,6.31582765058681,4.57394309403919,-1.54531670086142,-0.448974556795098,2.2953387366383,2.92305492705264,2.5830541230097,2.34974767451238,3.62683865322447,1.24866673028675,4.98436820449356,5.25326422889757,2.71536501629329,4.79800413474677,3.60150382143093,-1.41266623383181,2.68306991021036
"GSM363218",3.07513276197377,-5.36951647510539,2.92838146203437,2.40887937972449,1.6224210758603,4.5466585349187,3.05151783102303,-0.277635319182952,1.41837289218197,6.75338617678394,3.4610600181561,0.270566483489967,4.13419303715652,-3.68857191185141,3.19117877033592,-1.97218798484204,2.77707819758698,3.87805695808355,1.73993742820957,4.33726788263326,2.52509942208913,-0.23201742586728,-0.957219906108853,-4.33005635301442,3.00920790782225,3.26608661328486,0.0123207177456898,4.40891516581495,5.68739315607626,3.02665699690781,2.67198252347822,5.7697349475982,4.01760409416021,2.88752548323301,2.34071618265442,3.82797549294513,3.46269365032022,3.00209505424349,1.96690478324917,4.9121153493441,4.53390742445286,2.90072494365729,4.54925787575221,5.39281296058972,-1.15033730254448,-3.41935299171028,2.18798116783909,2.77905643391013,3.23196690277928,1.66464732502625,3.68861306065367,1.53066721848004,4.95514349634522,4.57040518402904,3.65876587680025,4.68449867198693,3.9016014352025,1.95995550132021,2.86800004245303
"GSM363219",2.92146479091004,-4.42702872819579,2.86137741414123,1.29938413219978,1.16684781824538,3.90126940595651,2.77626037604901,-0.277701894793744,1.24975430846317,2.98202726839094,2.34673466937355,-0.150486856275002,4.44056647810484,-2.57717629503661,2.74564688961964,-2.23653934167062,2.50170768405762,3.29475170970694,1.91399906380839,4.3822930562346,2.50340188139372,0.578402230209682,-1.6936793389506,-4.61280334433,2.58394192498946,3.56867430397131,0.232475014863076,4.26391349423246,5.72044798325318,2.19289530972196,2.03461685281014,5.00070235057366,3.41410822473085,2.67162510239194,2.12631490994393,3.53353003980526,3.12805200503527,2.73395133344943,1.27551215056255,3.99503689808475,3.50817608093684,2.88244626327014,3.87736126245007,4.25147072971499,-1.87560936219218,-2.22085812741397,1.54835076316619,2.40640878524008,2.45483102144758,1.93549287591396,2.60395873028166,1.24275449228449,4.83775588169068,4.44729669182312,2.77065759763895,4.485465646119,2.92732195813031,-1.13456606053571,2.02885066857059
"GSM363220",2.95372538720629,-4.70244485250759,3.13950801150285,1.93383932200586,1.88209188829324,4.27821511532773,2.75171357905488,0.163883380938741,1.7686713562879,5.00662400079505,3.17349435895398,-0.179490290668136,4.09194072868069,-2.9206554328782,3.07202487829553,-2.51587347266837,2.46653771224047,3.55546217740667,1.86246203478012,4.21407614436081,2.42132714485213,0.444680130172144,-0.768514919122662,-4.99779449783114,2.76237116290265,3.10463809332852,-0.106700556987831,3.93024844941272,5.94733455152079,2.40660162286445,2.11099086867746,5.23521776315076,3.84450371701859,3.20766370387327,2.08706733019265,3.49113250495883,3.1135210119885,2.75255910517748,1.42900869885455,3.76918929812931,3.57400115724199,2.48578955070164,4.32527309570836,4.94221953674867,-1.98866408014383,-2.74082144525866,1.72546583296899,2.67009036237552,2.97393915147915,2.26387293658111,3.30300627032116,1.79300167141916,4.91185481073116,4.59020625362276,3.40994573716636,4.53215554460173,3.10579799155787,0.579220740244646,2.68046114847393
"GSM363221",3.06713816136183,-4.13706143307066,3.05510763645764,1.7338088200016,1.35130971585062,4.13456516322061,2.66751922150213,-0.154936910909606,1.60505572594991,3.6840134122351,2.67050232246787,-0.259870410013871,4.15278672191669,-2.46217283891157,2.69634664933871,-2.45592518455826,2.38466244062892,3.24094443004535,1.95420458370555,4.32709450781893,2.62508067892856,0.670084357480116,-0.884626644490191,-4.69002350591828,2.38822419164965,3.38557418895338,-0.113676100970478,4.10971656759589,5.63540897366674,2.09165250419461,1.98790526842272,4.98221785174636,3.45649065518601,2.95068435090368,1.7572797947687,3.32858868693798,3.11672687970085,2.69710114458577,1.1911424452392,3.27334195917892,3.32829129976436,2.82199369802598,4.1459441211559,4.35890245547191,-1.70067478244443,-1.90209716484904,2.08359322466225,2.42697078645352,2.5565136530388,2.04899584170061,2.85265283034169,1.41255517545339,4.7773652983238,4.34823989966291,2.6598395615231,4.4570477317119,2.38227198725043,-1.16743611753638,2.0755403370151
"GSM363222",3.18675681001473,-4.85481430232174,2.81592466917382,0.4141853721014,0.644290946991731,4.32228951693044,2.85912550773611,0.0310116248453582,1.29801332219084,4.38217464806219,2.60616887229062,0.0933130860459595,4.12177370719945,-4.2916802290369,2.82381074671445,-2.31154458035901,2.02768805386742,3.40476745208069,1.83868595231714,4.3228719318197,2.57277826978299,0.107954635646375,0.82348547105381,-5.2557683788403,2.66835327542565,3.2145248608306,0.690890081444399,4.80819353170207,5.84593216957987,2.34551583785187,2.18853790407021,5.1455538110276,3.65173733328463,2.25550971255221,2.23991920474573,3.84353569128147,3.37571073311734,2.74045389833271,1.68550804478681,3.62877456799195,4.95483028140516,2.59370599694591,3.79946728021435,4.76557299053633,-2.02415363718142,-2.00212029388961,2.27159135521803,2.81548193374708,2.89483285747349,1.6525839097961,3.5579566422464,0.865691508006068,4.50083196178415,4.25847807820176,3.28860967498624,4.41837515805618,4.01011346837494,0.565298268057966,2.48196778622108
"GSM363223",3.74379946230143,-4.13101883924448,2.98145124517485,2.11939509397654,1.44186808000536,4.4850566774788,2.86658353061043,0.428457387696002,1.68893605778527,3.94061220486314,2.53827754350911,-0.363666742696907,4.66805848696073,-2.22113858849787,3.00802690822501,-2.39457988797567,2.41482391283266,3.44427173046605,2.12563226039411,4.31660200567404,2.55567197607488,1.23566707425197,-0.12956258464044,-4.45950393242065,2.40828450066504,3.39163662194723,0.381825222113747,4.38558413286216,6.00563015176126,2.28861139835458,1.8410307274302,5.07111602981264,3.57293248680164,2.89018889613314,2.49881745698781,3.51764040407293,3.2419608545301,2.83098714663625,1.21154417228114,3.58636246867785,3.70686046475744,2.81639882218167,4.20872831736668,4.53285765248758,-1.48067385950174,-1.88062777423085,2.20036341621011,2.49178196548043,2.54859471286393,2.49133860464838,2.93248567669266,1.59448906057821,4.81191539886824,4.50444593762253,3.24443346408444,4.55351480764554,2.55164621935947,-0.747294155485519,2.27382125868029
"GSM363224",3.50116297106814,-4.16268479938432,3.3472768510051,1.08417204021512,1.65509352790502,4.90733062868966,3.50522539142502,0.594770230296503,1.96059837307317,5.42940338993277,3.38878019527755,-0.0911219384784951,5.70666969288551,-2.45013917103835,3.80832665685521,-2.7925405452328,2.84688893905937,4.83365173891629,2.32320979118066,4.38264686752492,2.74931078582302,0.980716956738135,1.67908043611372,-4.95028105891005,3.27439131152249,3.88813820772498,1.16011300806603,4.44551309216332,6.00928444794331,3.17773822373014,2.35992551388224,5.61206341719181,4.31160459972151,2.9101913105102,2.81884847416736,4.09243411115149,3.46854040737064,3.18121776562579,1.36247933191081,2.96717044075642,5.0444719786327,2.95477817538849,4.60819578358994,5.92489000633994,-1.29623744317522,-1.73625175734571,1.15357684849114,2.75965488482115,3.42248701857808,2.84021846850708,3.59698089427825,1.63731999487379,5.22292252857919,4.78411376219864,3.4993911315773,4.93026790932771,2.95716673184554,0.547819354405016,2.86600745104307
"GSM363225",3.73549406032339,-4.2169883907001,3.07553398137783,2.32545797735097,1.539342779443,4.48512364479527,2.92737210709581,0.497319484335326,1.82007724023324,3.94706821037654,2.91679761725577,-0.164168569471725,4.53857733097751,-2.27299578129427,3.0219925832795,-2.41847261509349,2.50130356048944,3.52201397329417,2.19454144684653,4.34031954795208,2.60961660700741,1.04839607578843,-0.414253563712881,-4.48249143678651,2.74310133254331,3.31040340498507,0.324892606557131,4.55798985662124,6.0147603793903,2.29051812540359,1.95218738172124,5.24756081841362,3.65675214791448,3.10521896895632,2.48529718482145,3.63906588523448,3.27121206031803,2.91910524151923,1.35183692905292,3.59523215296311,3.78483523286072,2.73684434069101,4.30819820083593,4.79274359778657,-1.29416544792843,-1.78450137618964,2.20283674009849,2.56532232360806,2.88335332565625,2.43700815541157,3.23668453829668,1.69333672769556,4.94419529345414,4.50798754579484,3.32291929924314,4.58857171206286,2.89122084029012,0.0249126899415134,2.47417263804096
"GSM363226",4.37747464667427,-3.29021888539204,3.37942721336394,2.65029806250257,1.75804525325573,4.77980257284343,3.69001552773353,0.0766877723360777,2.33281423388018,4.3191384978516,2.82610412009096,0.0337634233471508,4.7392612569428,-2.04119277651259,3.4055354578613,-2.210440960846,2.6675992047279,4.24043324846669,1.94844381335117,4.36567257265498,2.67646019355389,1.18328333097247,2.06007506241478,-4.51701046407739,3.17012541449059,3.28668435588773,0.517349275542188,4.7402399815656,6.45737690250695,2.48384787189396,1.59860362030732,5.30267944144855,4.06658918222847,3.05255714762089,2.45007962851777,3.73421620467737,3.06808635227597,2.865932956687,1.35939591791889,2.62784460295229,4.10926441669653,2.74268074242232,4.80458213220227,5.57407841713282,-1.04205843241399,-0.583513242767245,2.19063559273306,2.99953877398732,3.53320637218527,2.61321354157231,3.63352832243266,1.90890036125162,5.07067160172066,4.595477183954,3.26852231851394,4.87834618573705,4.06513316526942,0.00657053829910761,2.73080311747189
"GSM363227",3.09794444491356,-4.40958357903324,3.06419278077419,2.35219773661321,1.64564832629443,4.18379656650256,2.89120972082298,0.101706359562467,1.86373821636414,3.7014410029868,3.10684806793862,-0.229109810856987,4.09235733739953,-2.53038642088984,2.99050179404045,-2.55357646948695,2.3628875314017,3.27271450743148,2.04787974790948,4.27762403242668,2.45071563474366,0.738325279870675,-0.939338018825797,-4.72614797898609,2.76094559688462,3.29432297723584,-0.162463196193155,4.17018423930768,5.67759367388034,1.94154494046364,1.80955470273081,5.1711301548903,3.55826102430462,3.20272048244346,2.00197216797457,3.3527652122118,3.00756877133331,2.77542688634382,1.20347288618558,3.67559894646109,3.45044590437119,2.59869202902666,4.25270603641839,4.55699462425148,-1.64863910761035,-2.23235459019793,1.95050453434096,2.43440146542558,2.85009287845152,2.27995042527517,3.11052213174921,1.72723629106694,4.76451326961539,4.40617807067137,2.92934237448029,4.42840302751032,2.60440459651726,-0.0745211209621852,2.43601168339005
"GSM363228",2.99473841354695,-3.96994299185926,3.47884059574477,2.09517425063945,2.382586406208,4.56954799294228,2.95517686123657,0.94175035934129,2.17961954145347,6.23425858399186,3.99371244494458,0.10238188597405,5.20555511053756,-1.86277887841275,3.6048771381486,-2.035965487693,3.08507660630818,4.61485058737597,2.88503744228329,4.43437891848306,2.67253066094269,0.956793251446994,-0.635623913268572,-4.65978903401984,2.90981185654998,3.48129439188495,2.04979314445244,4.91202666628678,6.14091343632614,3.07554323235532,2.69634723033783,5.57563834367958,4.2178698097655,3.5336392004702,2.51240483084234,4.06348238177873,3.78766883354235,3.11084285579634,2.21192762615404,4.26298427765233,5.38701377637502,2.44540581220185,4.49175951756966,6.21371768324973,-0.896021598044274,-1.46647529383772,1.93458604571977,2.94255768953221,3.34255918369499,3.0042678283712,3.91794112593446,1.92284569978213,5.46516574247797,4.72088985280196,4.35106918312925,4.90005231822388,3.1953848407602,1.29894906813202,2.73312037744195
