"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","Gene"
-1.09487383838382,5.69053483146067,-17.6140601955409,4.23237065003023e-53,1.02664956029274e-51,109.953368150162,"219413_at","ACBD4"
1.31512060606062,6.14552134831461,17.5970771410521,5.05175126890757e-53,1.22141582254108e-51,109.777027097054,"202874_s_at","ATP6V1C1"
1.00573141414145,9.22980224719101,17.5886565385921,5.5149976357792e-53,1.32765370111926e-51,109.68960424972,"208716_s_at","TMCO1"
-1.77983767676765,10.0443775280899,-17.5835580199438,5.81586970039333e-53,1.39785742881688e-51,109.636674972305,"209459_s_at","ABAT"
1.29194393939395,5.23215280898876,17.5698856709119,6.70613594323861e-53,1.60399822968891e-51,109.494751726451,"210543_s_at","PRKDC"
1.30184646464648,5.85634606741573,17.5527439862387,8.01704597114337e-53,1.90934309823979e-51,109.316843763857,"213134_x_at","BTG3"
1.14994454545456,5.43012808988764,17.5495532198248,8.28794064441123e-53,1.9717506652751e-51,109.283731299774,"205548_s_at","BTG3"
1.04297272727274,7.57857303370787,17.5429756044464,8.87557691559463e-53,2.10181110293982e-51,109.215474946355,"212155_at","RNF187"
1.09173333333335,6.5812,17.542039559827,8.9625187388282e-53,2.11865570356928e-51,109.205761925822,"218982_s_at","MRPS17"
-1.4249533333333,9.23021797752809,-17.5291778277756,1.0246988894569e-52,2.41460263179114e-51,109.072309586456,"215299_x_at","SULT1A1"
-1.02048939393937,5.82764494382022,-17.5065476512195,1.29694346075743e-52,3.03683879959478e-51,108.837543950596,"206093_x_at","TNXA"
-1.28905555555554,6.81513033707865,-17.4991504117731,1.40075870805403e-52,3.26961162588544e-51,108.76081697123,"218504_at","FAHD2A"
1.02077323232326,7.73112584269663,17.494885787912,1.46434085199294e-52,3.41444419813391e-51,108.716585378694,"212370_x_at","WASHC2A"
-1.44974707070706,7.0636,-17.4865670904541,1.59678196570543e-52,3.71547970870726e-51,108.630311678591,"209304_x_at","GADD45B"
1.11215777777779,4.41942696629213,17.4697551437752,1.9020927404113e-52,4.41206261911238e-51,108.455977122063,"209408_at","KIF2C"
-2.10611616161614,9.90233707865169,-17.4497818097658,2.34147364582017e-52,5.40870696526178e-51,108.248900415199,"205871_at","PLGLB2"
1.00614333333336,8.30727415730337,17.4450337202626,2.4600428553299e-52,5.66496735289413e-51,108.199680335185,"212539_at","CHD1L"
1.10612515151517,4.36164494382022,17.4311791287559,2.84142428586164e-52,6.52970443731342e-51,108.056073915445,"204033_at","TRIP13"
-1.10829717171715,7.04839775280899,-17.417814592618,3.26517796176468e-52,7.48034803010041e-51,107.917567324665,"204263_s_at","CPT2"
-1.47959313131311,9.04378202247191,-17.4118458342709,3.47429266428095e-52,7.95123834000083e-51,107.855715116382,"203615_x_at","SULT1A1"
1.07886313131315,4.43285168539326,17.4043982450164,3.75407635571813e-52,8.57392536298782e-51,107.778543895713,"202558_s_at","HSPA13"
-1.04319343434343,10.4624471910112,-17.4016917751572,3.86123374669551e-52,8.80962633928439e-51,107.750501254428,"218024_at","MPC1"
1.25137373737375,4.77429887640449,17.3942542861289,4.17170471307954e-52,9.48881721663485e-51,107.673443188762,"212022_s_at","MKI67"
1.14574080808082,4.21417078651685,17.3937572359144,4.19332118759039e-52,9.52825267400641e-51,107.668293591466,"203214_x_at","CDK1"
1.24542303030305,8.00667191011236,17.3884413018393,4.43162458720089e-52,1.00594715910081e-50,107.613220580351,"201941_at","CPD"
2.38373212121217,9.39331235955056,17.3767163241522,5.00615052199132e-52,1.13174578501221e-50,107.491761267421,"205890_s_at","UBD"
1.07518656565659,8.22563820224719,17.3681976256246,5.46970111474767e-52,1.23403550580751e-50,107.40352566419,"213404_s_at","RHEB"
-3.04769888888887,9.58907865168539,-17.3673187431181,5.51990139265474e-52,1.24410085234449e-50,107.394422780231,"207185_at","SLC10A1"
1.00132727272729,7.25336179775281,17.3540467964031,6.33640745592349e-52,1.42668474447426e-50,107.2569714455,"212287_at","SUZ12"
-1.00873999999998,6.75506292134831,-17.3496132861393,6.63521177195648e-52,1.49094748474195e-50,107.211060144496,"48031_r_at","FAXDC2"
-1.92771313131311,7.42680449438202,-17.3492659313294,6.65920854354228e-52,1.49483120814113e-50,107.207463200202,"201289_at","CCN1"
-1.00922494949493,5.4054404494382,-17.3417873109721,7.19741968007876e-52,1.61401955121847e-50,107.130023608778,"208707_at","EIF5"
1.18933545454547,6.02865393258427,17.3360464599744,7.63986853464314e-52,1.70807823824732e-50,107.070582625603,"218185_s_at","ARMC1"
1.20050424242425,4.41050561797753,17.3264794478883,8.43838264033653e-52,1.88093998633647e-50,106.971533864982,"202872_at","ATP6V1C1"
1.15097484848487,6.25768539325843,17.3131255969131,9.69424492021171e-52,2.15655790093181e-50,106.833297060969,"201020_at","YWHAH"
-1.58431141414141,6.01055730337079,-17.3117850394875,9.83019917436464e-52,2.18461951312128e-50,106.819420978894,"210301_at","XDH"
-1.54932090909088,8.31267640449438,-17.310718383783,9.93973470749096e-52,2.2067598451287e-50,106.808380196885,"207574_s_at","GADD45B"
-2.02042525252523,8.61937303370786,-17.3044281471932,1.06109330795158e-51,2.35342886269579e-50,106.743273656157,"213874_at","SERPINA4"
-1.38720040404039,5.14982471910112,-17.295685165006,1.16196971717097e-51,2.57460116039434e-50,106.652787837905,"210889_s_at","FCGR2B"
-1.47520818181816,6.07047640449438,-17.2935297035102,1.18827762043107e-51,2.62505615592848e-50,106.630481179154,"204273_at","EDNRB"
1.17515535353537,7.11538876404494,17.2932092833281,1.19223889796875e-51,2.62859166138298e-50,106.627165228565,"208319_s_at","RBM3"
1.12318313131315,5.2154606741573,17.2900566002715,1.23192512386833e-51,2.71340342812066e-50,106.594539517573,"213581_at","PDCD2"
1.17825020202023,6.92828539325843,17.2853666396108,1.29341747968512e-51,2.84322018140456e-50,106.546007357116,"200890_s_at","SSR1"
1.07750070707073,5.31367191011236,17.2822970275771,1.33531535620321e-51,2.93242626744901e-50,106.514244113426,"203693_s_at","E2F3"
1.20436393939396,6.30317078651685,17.2775466919156,1.40284192348001e-51,3.06861335481856e-50,106.465091522743,"212055_at","TPGS2"
1.09487040404043,9.11521797752809,17.2707307768242,1.50573242417705e-51,3.28400094236773e-50,106.39457063394,"200661_at","CTSA"
-1.42218959595957,9.88484719101124,-17.2629799395233,1.63192592093626e-51,3.55227042105656e-50,106.314383213671,"202003_s_at","ACAA2"
-1.8204318181818,8.71618876404494,-17.2625694759099,1.63889584723266e-51,3.56395827404071e-50,106.310136899826,"210452_x_at","CYP4F2"
-1.28099949494948,4.5384808988764,-17.2530231040791,1.80965865284206e-51,3.91998821804347e-50,106.211383721118,"206069_s_at","ACADL"
-1.90031979797977,9.38415505617978,-17.2384532081253,2.10515732713738e-51,4.54240730239293e-50,106.060685118828,"207275_s_at","ACSL1"
-1.22982464646463,6.63608764044944,-17.217910662868,2.60544350448682e-51,5.61102668838613e-50,105.84825344178,"219188_s_at","MACROD1"
1.0373176767677,5.97679101123595,17.2075759677121,2.9004004535409e-51,6.24020456999505e-50,105.74140083238,"203145_at","SPAG5"
-1.41646535353532,9.87095056179775,-17.1847577093461,3.67515520382365e-51,7.88423468966715e-50,105.505523520032,"203854_at","CFI"
-1.00704878787877,6.50121348314607,-17.1751578735489,4.05998064660285e-51,8.684692510908e-50,105.406306733207,"204057_at","IRF8"
-1.1175523232323,7.2064,-17.173543370451,4.1285448159936e-51,8.81442339046457e-50,105.389621524274,"221552_at","ABHD6"
1.20292080808084,9.29018202247191,17.1732783703353,4.13990873620066e-51,8.83021913196516e-50,105.386882890039,"200640_at","YWHAZ"
1.06022202020204,6.52087640449438,17.1675995972962,4.39108098257009e-51,9.35699438467663e-50,105.328197864554,"209187_at","DR1"
-2.68198424242423,10.6968314606742,-17.15872165536,4.81459537865844e-51,1.02398672294142e-49,105.236460166464,"209613_s_at","ADH1B"
1.45388959595961,6.6020808988764,17.1500304899523,5.26869291729589e-51,1.117364322689e-49,105.146661790816,"201943_s_at","CPD"
1.10128686868689,5.50452134831461,17.1494526757025,5.30035667146545e-51,1.12300991779441e-49,105.140692058111,"210859_x_at","CLN3"
-1.1255211111111,4.98356629213483,-17.1410976822279,5.78003112814391e-51,1.22347655096491e-49,105.054376368443,"219820_at","SLC6A16"
1.18721242424244,6.05491685393258,17.1374250828902,6.00437567616789e-51,1.269757241756e-49,105.016437344091,"202918_s_at","MOB4"
-2.01869979797979,6.534,-17.1310370258231,6.41551513112486e-51,1.35541452504638e-49,104.950450798866,"210764_s_at","CCN1"
1.02231323232325,6.90240449438202,17.1140216894965,7.65308412664663e-51,1.60924341201291e-49,104.774712478389,"201725_at","CDC123"
-2.66168787878784,10.6715573033708,-17.0828271218996,1.05739730294949e-50,2.21471645406044e-49,104.452621049505,"207218_at","F9"
1.07264545454547,5.53470337078652,17.0827514888778,1.05822629204253e-50,2.21471645406044e-49,104.451840267753,"211297_s_at","CDK7"
-1.44954888888887,7.02338202247191,-17.0820753118727,1.06566655481946e-50,2.22819369415209e-49,104.444859927024,"220751_s_at","FAXDC2"
1.72590080808083,4.84371011235955,17.0739326583858,1.15947466563507e-50,2.42206208765119e-49,104.360805817671,"203477_at","COL15A1"
-2.23117777777776,6.46147640449438,-17.0482529822348,1.51283027328416e-50,3.15132876758575e-49,104.095776988075,"206085_s_at","CTH"
1.0308477777778,5.35046516853933,17.0453249019489,1.55941225017928e-50,3.2453263539245e-49,104.065562821863,"203622_s_at","PNO1"
-1.18843585858583,11.3683191011236,-17.0449286069243,1.56582589930408e-50,3.25563129091533e-49,104.061473630824,"201432_at","CAT"
-1.14130595959594,10.1079033707865,-17.0430255622375,1.59699379222437e-50,3.31733747810189e-49,104.041837241218,"202960_s_at","MMUT"
-1.06000737373735,6.74057303370787,-17.0393767319618,1.658497620981e-50,3.4418849043807e-49,104.004188408641,"38487_at","STAB1"
1.10225909090911,6.97186292134831,16.9989194068121,2.52135782354304e-50,5.20831131861377e-49,103.586861073908,"218681_s_at","SDF2L1"
1.14466757575759,6.79452359550562,16.9867149446557,2.86085139464018e-50,5.89319508379719e-49,103.461010174458,"218229_s_at","POGK"
-1.42319191919189,9.51764494382022,-16.971513636265,3.34823493240869e-50,6.87808998845726e-49,103.304283032479,"205633_s_at","ALAS1"
1.24700171717174,6.70262921348315,16.9474144512178,4.29636252905132e-50,8.77719273366192e-49,103.055879215064,"201772_at","AZIN1"
2.230857979798,4.93475280898876,16.9448594436846,4.41143068499055e-50,9.00400902780657e-49,103.029547753441,"205342_s_at","SULT1C2"
1.58331484848487,7.10878426966292,16.9369820083399,4.78593800017564e-50,9.75945672050468e-49,102.948369649816,"208699_x_at","TKT"
1.26640000000001,7.11931460674157,16.9182647714296,5.80812758107753e-50,1.17684608712861e-48,102.755518456777,"211275_s_at","GYG1"
1.40346202020204,5.54702471910112,16.9092455952625,6.37586420315481e-50,1.28953446027113e-48,102.662606725523,"202733_at","P4HA2"
-1.52152828282827,9.8250606741573,-16.9060964162748,6.5868863855804e-50,1.33100531791383e-48,102.630167746648,"202847_at","PCK2"
-1.51544868686866,9.66395280898876,-16.9047582713188,6.67865218825942e-50,1.34832481349194e-48,102.616384215581,"221589_s_at","ALDH6A1"
-1.15567818181816,5.17198651685393,-16.897133426609,7.22644393038765e-50,1.4549588918795e-48,102.537849201136,"206344_at","PON1"
-1.4679223232323,7.34689662921348,-16.8917780286182,7.63780546257335e-50,1.53500588484281e-48,102.48269383006,"205355_at","ACADSB"
-1.45955919191917,7.99138426966292,-16.8896862605652,7.80475895361572e-50,1.5671449267729e-48,102.461151694952,"207621_s_at","PEMT"
-1.81169242424239,11.1279348314607,-16.859680033384,1.06425036833673e-49,2.12354186398946e-48,102.152195836245,"209309_at","AZGP1"
3.66016414141418,7.90245842696629,16.8541297186655,1.12707034997021e-49,2.24085737081578e-48,102.095060820365,"206561_s_at","AKR1B10"
-2.55578717171714,11.1309707865169,-16.8465352045444,1.21907042035279e-49,2.4194527736556e-48,102.016889492551,"209612_s_at","ADH1B"
-1.3669315151515,6.05957303370787,-16.8407620484634,1.29399212011053e-49,2.56586077743733e-48,101.957470834556,"215563_s_at","MST1L"
1.25244616161617,5.60418202247191,16.8284752788555,1.46910619943283e-49,2.9079161643529e-48,101.831027529873,"218853_s_at","MOSPD1"
-1.64980171717169,6.89750786516854,-16.8226790656865,1.55974445493216e-49,3.08458166273796e-48,101.771385713686,"206514_s_at","CYP4F3"
-1.46542141414139,9.1498202247191,-16.8203274831809,1.59809085338857e-49,3.15761198964122e-48,101.747189722038,"210751_s_at","RGN"
1.10641424242426,5.11758202247191,16.8133676489057,1.717188236333e-49,3.38992443676093e-48,101.675582730483,"208931_s_at","ILF3"
-1.28475555555554,6.97400449438202,-16.8096188105901,1.78497087358078e-49,3.51749835512362e-48,101.637015138988,"211056_s_at","SRD5A1"
1.01068080808083,6.69718202247191,16.8057836372889,1.85708047785467e-49,3.64669030695483e-48,101.597561323284,"202126_at","PRP4K"
1.01566414141416,7.55605168539326,16.7814925076416,2.3864327563366e-49,4.67791237835418e-48,101.347716330549,"221827_at","RBCK1"
1.27349575757577,4.06619325842697,16.768489237244,2.72922987477439e-49,5.34046492543726e-48,101.214005201715,"213562_s_at","SQLE"
1.11787939393941,6.08964719101124,16.7669786304238,2.77211475646399e-49,5.41961820868658e-48,101.19847331511,"217919_s_at","MRPL42"
1.01789575757578,9.39695730337079,16.7572567987375,3.0646774466582e-49,5.98109004225984e-48,101.098522087244,"200662_s_at","TOMM20"
-1.36990505050503,7.71347865168539,-16.7291866794564,4.09415845110885e-49,7.93461448122645e-48,100.810003558797,"210473_s_at","ADGRA3"
1.37595393939396,5.7595797752809,16.7093173809396,5.0253815466967e-49,9.70556776078422e-48,100.60584346286,"212335_at","GNS"
-2.17803080808079,10.8347348314607,-16.7009146340972,5.48027052530481e-49,1.05657717798691e-47,100.519520588597,"207820_at","ADH1A"
-1.20908646464644,9.99815505617978,-16.675368045512,7.13165252005822e-49,1.37139584038563e-47,100.25713713284,"201508_at","IGFBP4"
-1.46627434343433,5.61597078651685,-16.6673977159329,7.74230562343737e-49,1.48753806404403e-47,100.1752945009,"205627_at","CDA"
-1.41934707070706,6.54017078651685,-16.6445955673626,9.79322191063269e-49,1.87350056276605e-47,99.9412025241455,"208022_s_at","CDC14B"
-1.18827979797979,6.70857528089888,-16.6367936314233,1.06129802448908e-48,2.02510577629159e-47,99.8611231392669,"204150_at","STAB1"
1.00821606060608,6.63704943820225,16.625727964027,1.18945260043051e-48,2.25995994081797e-47,99.7475596446395,"201583_s_at","SEC23B"
1.04069232323234,6.06383820224719,16.607486233927,1.43531600303947e-48,2.72245457884864e-47,99.5603889049615,"208051_s_at","PAIP1"
1.08618161616163,5.6602202247191,16.6040977940825,1.48628712843816e-48,2.81673547030305e-47,99.5256268331223,"201697_s_at","DNMT1"
-3.16449969696967,10.0736584269663,-16.5675140927737,2.16611906909919e-48,4.08080705843492e-47,99.1504200115321,"206024_at","HPD"
1.27444919191921,5.59017078651685,16.5571780904058,2.40925872161045e-48,4.53119706189371e-47,99.044448090672,"219161_s_at","CKLF"
-2.53814676767675,9.07427191011236,-16.5237356556744,3.39877661068547e-48,6.37607056164652e-47,98.7016804409437,"214478_at","SPP2"
1.05004777777781,6.19397303370787,16.506949243826,4.03930801021706e-48,7.56495464857136e-47,98.5296907143449,"219675_s_at","UXS1"
-2.31110707070705,9.5324808988764,-16.4954286705796,4.54735287819337e-48,8.50928183963109e-47,98.4116778037289,"207096_at","SAA4"
1.21820838383841,6.83897078651685,16.4803559652844,5.30959819962082e-48,9.88579704926058e-47,98.257307955214,"201773_at","ADNP"
1.00761646464648,6.39392808988764,16.449345582389,7.30271284719186e-48,1.35176067897979e-46,97.9398167355448,"206571_s_at","MAP4K4"
1.00359535353537,6.18004494382022,16.4429947790343,7.79515914003243e-48,1.43932507239007e-46,97.8748136889993,"209275_s_at","CLN3"
-1.09566606060604,6.30718426966292,-16.4170327695847,1.01778148866454e-47,1.86842194473059e-46,97.6091456474586,"212390_at","PDE4DIP"
-1.48942878787876,7.12381348314607,-16.4088438658861,1.10708324376287e-47,2.02901478782812e-46,97.5253702734301,"203408_s_at","SATB1"
-1.58643010101007,10.3664269662921,-16.4020314633448,1.18730675747605e-47,2.17425549962802e-46,97.4556848048754,"201963_at","ACSL1"
-1.06773525252524,8.6284202247191,-16.3792847257613,1.49964757907264e-47,2.72828041591417e-46,97.2230553271781,"201566_x_at","ID2"
-1.51356434343432,7.52371011235955,-16.36645951711,1.71064945894868e-47,3.1020148332141e-46,97.0919278520138,"216696_s_at","PRODH2"
-1.32316787878787,4.53313707865169,-16.3550244116917,1.9236538561008e-47,3.47976637430159e-46,96.9750345294495,"213929_at","EXPH5"
1.41150030303032,8.07856629213483,16.3507653841291,2.00958817981978e-47,3.6263784107153e-46,96.931502565625,"200638_s_at","YWHAZ"
-1.35850292929292,4.58774831460674,-16.343267611968,2.17028908729852e-47,3.90687125270521e-46,96.8548739084492,"213068_at","DPT"
-1.43328686868686,5.80481348314607,-16.325588445572,2.60184972705921e-47,4.66489450258893e-46,96.6742241599622,"210959_s_at","SRD5A1"
-1.86335686868685,9.78731235955056,-16.3235782140744,2.65605411869066e-47,4.75824723370906e-46,96.6536862495237,"206979_at","C8B"
-1.57789646464645,7.40212808988764,-16.2957392332293,3.53361883793477e-47,6.28487414402009e-46,96.3693292515852,"213293_s_at","TRIM22"
-3.1110917171717,8.42570337078652,-16.2672138492559,4.73375005981163e-47,8.36596399459407e-46,96.0780879581565,"205695_at","SDS"
1.02096222222224,5.68451685393258,16.2630096369542,4.94215585560979e-47,8.72735341734488e-46,96.0351742923079,"214435_x_at","RALA"
-1.32165696969696,6.09511011235955,-16.2559102662875,5.31508129382821e-47,9.37846515459324e-46,95.9627152601418,"208868_s_at","GABARAPL1"
-1.1866515151515,6.02332584269663,-16.2461779284687,5.87239132475909e-47,1.03372656142083e-45,95.8633961759025,"211557_x_at","SLCO2B1"
-2.25112525252522,10.8230269662921,-16.2450015544328,5.94359150101581e-47,1.04543361409652e-45,95.8513922346717,"205943_at","TDO2"
-1.88662656565654,6.90068314606742,-16.2353699728201,6.5599203930322e-47,1.15293060230498e-45,95.7531181044801,"203373_at","SOCS2"
-1.75285939393937,11.361995505618,-16.2294362420682,6.97097914759057e-47,1.22131993437094e-45,95.6925817439491,"210013_at","HPX"
-2.42820818181815,10.1776224719101,-16.2131919719799,8.23268240625187e-47,1.43671921490922e-45,95.526885469192,"206119_at","BHMT"
-1.22039848484847,5.10567640449438,-16.1840486648255,1.10946286949192e-46,1.92410585497243e-45,95.2297221349438,"204223_at","PRELP"
-2.70737787878786,9.23410561797753,-16.1762212027489,1.20199793271127e-46,2.08134447633083e-45,95.1499319426772,"202238_s_at","NNMT"
-1.40995787878787,5.73960449438202,-16.1760126397402,1.20456618845176e-46,2.08417093119222e-45,95.1478060666479,"206058_at","SLC6A12"
-1.54968626262623,12.2935325842697,-16.1370228255561,1.79500485097702e-46,3.08181711808452e-45,94.7505091591207,"39763_at","HPX"
1.00836505050508,7.0612202247191,16.135618332322,1.82097473102153e-46,3.1239957866246e-45,94.7362023655311,"203584_at","EMC2"
-1.13261878787876,10.4837730337079,-16.1308579448886,1.91181976979688e-46,3.2773212189251e-45,94.6877133580138,"201565_s_at","ID2"
1.09131464646466,5.98462921348315,16.1211672650065,2.11097310763295e-46,3.60760929860097e-45,94.5890162604675,"212556_at","SCRIB"
-1.44532858585856,7.40640224719101,-16.1095750538906,2.3765903970002e-46,4.04911361594495e-45,94.4709729651888,"63825_at","ABHD2"
-2.10828878787877,5.47160674157303,-16.0834146336491,3.10510731353836e-46,5.27016232148417e-45,94.2046638914905,"212592_at","JCHAIN"
-1.02093767676766,6.96219101123596,-16.0686939135647,3.6090949641018e-46,6.1069397158525e-45,94.0548594473062,"214696_at","MIR22HG"
1.27775292929295,5.97017303370786,16.0566250493266,4.08264012272512e-46,6.88207647636965e-45,93.9320685550388,"212268_at","SERPINB1"
-1.2803807070707,5.71774831460674,-16.0499606473087,4.37021535540182e-46,7.36126743828198e-45,93.8642741776659,"201397_at","PHGDH"
1.23995383838386,8.3358202247191,16.032904477553,5.20170219508459e-46,8.74200033812404e-45,93.6908025138881,"207332_s_at","TFRC"
-1.0149927272727,6.97667415730337,-16.030777846374,5.31588331356741e-46,8.91371156826198e-45,93.6691768258451,"212423_at","ZCCHC24"
1.0177584848485,6.18426516853933,16.030147985534,5.35017908709007e-46,8.96446861635227e-45,93.662771925277,"217834_s_at","SYNCRIP"
1.09943969696971,4.32811011235955,16.0157362056751,6.19817837131586e-46,1.03541662394945e-44,93.5162404586712,"204510_at","CDC7"
-1.25985181818179,9.80432808988764,-16.0106617925334,6.52767151919802e-46,1.08964159962145e-44,93.4646548746129,"213380_x_at","MST1"
-1.07664070707069,7.72426292134831,-16.0083431406461,6.68399252364026e-46,1.11489996641514e-44,93.4410853304526,"201036_s_at","HADH"
1.91282717171719,6.92353707865169,16.0073775833334,6.75018650605817e-46,1.12509845147383e-44,93.4312705241532,"208964_s_at","FADS1"
1.00860515151517,8.14153707865169,15.9914938957642,7.93798389087461e-46,1.31716114219073e-44,93.2698370629678,"200934_at","DEK"
-2.92903393939392,9.27615505617977,-15.9878864198816,8.23560508455981e-46,1.36552832481741e-44,93.2331785848049,"205404_at","HSD11B1"
1.0896381818182,5.94942247191011,15.9807979524177,8.8532528650674e-46,1.46466742050016e-44,93.1611534360945,"218640_s_at","PLEKHF2"
-1.34698848484846,8.9368202247191,-15.9662585249099,1.02686222509647e-45,1.69504581382121e-44,93.0134469025354,"205075_at","SERPINF2"
-1.35173939393938,5.76420898876404,-15.9577811108656,1.11959189733107e-45,1.84401422853316e-44,92.927341372709,"205913_at","PLIN1"
1.06747303030306,7.67204719101124,15.9490828222249,1.22343272770266e-45,2.00761974800904e-44,92.8390053106365,"220755_s_at","SNHG32"
-1.94018626262624,7.88878876404494,-15.9413055141467,1.32439383535658e-45,2.16850014159708e-44,92.7600334193064,"217232_x_at","HBB"
-1.36162757575755,5.38797752808989,-15.9239870333459,1.58010288876134e-45,2.58338701372522e-44,92.5842168304437,"208131_s_at","PTGIS"
-1.18603484848484,5.13368764044944,-15.918461749193,1.67163282738517e-45,2.72702709159069e-44,92.5281353311901,"215689_s_at","SHBG"
-1.42194040404038,7.2849595505618,-15.9075612233463,1.86801847764816e-45,3.04294334018063e-44,92.4175108884777,"205079_s_at","MPDZ"
-1.11387595959594,9.45642247191011,-15.8876489340733,2.28812678557381e-45,3.70829747169997e-44,92.2154839097764,"201968_s_at","PGM1"
1.0274570707071,7.16013258426966,15.8792622041363,2.49216625009377e-45,4.03017850814002e-44,92.1304143080559,"212186_at","ACACA"
1.16660494949498,8.44203370786517,15.8609428009634,3.00324390222554e-45,4.82860904077678e-44,91.9446372028651,"216640_s_at","PDIA6"
-1.29980656565654,8.47208988764045,-15.8511691880271,3.31743121261556e-45,5.30312693772601e-44,91.845547268553,"203473_at","SLCO2B1"
-1.56726080808079,6.82890112359551,-15.8494671429659,3.37540825449331e-45,5.39193622747899e-44,91.8282927895557,"218688_at","TKFC"
-1.17650828282826,11.137408988764,-15.8384061421543,3.77762899507175e-45,6.00429996161725e-44,91.7161744591968,"200986_at","SERPING1"
-1.6271127272727,7.13857528089888,-15.830703552442,4.08565421547219e-45,6.48462922809229e-44,91.6381110739943,"202465_at","PCOLCE"
1.02831444444446,7.49818426966292,15.8275071120674,4.22072682708663e-45,6.68947651142812e-44,91.6057192383415,"213301_x_at","TRIM24"
-1.98313929292927,8.30675730337079,-15.8256146387213,4.30278903494614e-45,6.81468749859037e-44,91.5865423010214,"211696_x_at","HBB"
1.06460474747477,6.20086966292135,15.8252680691754,4.31798877229276e-45,6.83390006975233e-44,91.5830304886743,"222158_s_at","DESI2"
1.4236885858586,5.45525617977528,15.821215886048,4.49973578356052e-45,7.11143480683645e-44,91.5419710397643,"210609_s_at","TP53I3"
-1.54575060606058,9.16961797752809,-15.8210753352565,4.50617493050925e-45,7.11656052145958e-44,91.540546937167,"205222_at","EHHADH"
-1.51828525252524,7.44176404494382,-15.8155816869121,4.76519785494973e-45,7.52029949213469e-44,91.484886421435,"203355_s_at","PSD3"
1.26888040404042,4.86955056179775,15.7713335667686,7.4730943373696e-45,1.17108279172798e-43,91.0367713731594,"215177_s_at","ITGA6"
1.00334757575758,6.65486966292135,15.7691749577317,7.63888534568192e-45,1.19622151109455e-43,91.0149194826516,"209259_s_at","SMC3"
1.03579505050506,7.7833393258427,15.7555299513092,8.77525451359093e-45,1.36935786621333e-43,90.8768088060609,"206976_s_at","HSPH1"
1.06226343434345,6.80704494382022,15.7497695981013,9.30426067164087e-45,1.44784959214604e-43,90.8185143926297,"217851_s_at","PRELID3B"
1.62504080808082,4.66401348314607,15.7422744883248,1.00405187422173e-44,1.56132871055652e-43,90.742673402056,"205830_at","CLGN"
1.05391313131315,4.36458651685393,15.7375477264032,1.05344549475194e-44,1.6369940179439e-43,90.6948498460104,"220085_at","HELLS"
-1.16097454545453,6.86204494382022,-15.7359636587664,1.07053549473612e-44,1.66239082264881e-43,90.6788237730657,"212402_at","ZC3H13"
-1.42291606060604,6.51897078651685,-15.7280715098644,1.15989529488641e-44,1.7998988450544e-43,90.5989854396665,"219666_at","MS4A6A"
1.02379919191921,6.74268764044944,15.7278429011494,1.16259182563786e-44,1.80282693407408e-43,90.5966729645644,"218543_s_at","PARP12"
-1.58238090909088,8.5328606741573,-15.719206866853,1.26917363031919e-44,1.95991389736115e-43,90.5093227939117,"212816_s_at","CBS"
-2.52553898989898,8.85449662921348,-15.7168540022006,1.29986597598784e-44,2.00591930376281e-43,90.4855268433842,"221008_s_at","ETNPPL"
-1.14086050505048,9.75588314606741,-15.7021982769637,1.50844432610227e-44,2.32296253483025e-43,90.3373275018519,"205614_x_at","MST1"
1.03361464646466,5.63655505617978,15.6845394417314,1.80460040155984e-44,2.77136839599548e-43,90.1588131928926,"202557_at","HSPA13"
-2.49210080808079,9.82548539325843,-15.6661566603432,2.17469457226294e-44,3.32825420860145e-43,89.9730418114694,"207874_s_at","CFHR4"
-1.34322202020201,7.85143370786517,-15.6609530691742,2.29259240663802e-44,3.50628074938293e-43,89.9204671396517,"203566_s_at","AGL"
-1.6595608080808,6.64533258426966,-15.6539508676367,2.46137195172744e-44,3.75409798774428e-43,89.8497281037405,"206385_s_at","ANK3"
1.22612020202022,4.6625393258427,15.6415136525512,2.79231028336528e-44,4.25011383390144e-43,89.7241049567575,"209644_x_at","CDKN2A"
1.00381626262628,6.07881573033708,15.6400031315331,2.83541570522174e-44,4.30689201390707e-43,89.7088497808021,"221761_at","ADSS2"
1.14165787878791,7.15823820224719,15.6067089192771,3.97387442380598e-44,6.00340811867785e-43,89.372710949761,"208754_s_at","NAP1L1"
-1.36542555555554,5.36676629213483,-15.6014952273625,4.18950221465733e-44,6.32058504850877e-43,89.3200923505567,"209596_at","MXRA5"
-1.69339464646462,10.1781483146067,-15.5989017533468,4.30107378988251e-44,6.48012930670527e-43,89.2939199190201,"213695_at","PON3"
-2.12497585858584,8.64928764044944,-15.591411458604,4.64023884537808e-44,6.98167828438372e-43,89.2183376335792,"207256_at","MBL2"
-1.47093646464644,7.05460898876404,-15.5868389486017,4.86027565566212e-44,7.30780677247022e-43,89.1722030510371,"204844_at","ENPEP"
1.2444170707071,8.95363146067416,15.5785827200483,5.28429150432138e-44,7.93998672187776e-43,89.0889114442286,"208852_s_at","CANX"
-1.31008272727271,7.83092134831461,-15.5774973995826,5.34270953677357e-44,8.02235036850127e-43,89.0779633299015,"212240_s_at","PIK3R1"
1.09442545454549,9.22381573033708,15.5690498286129,5.81999797158563e-44,8.70965825478958e-43,88.992756553383,"200966_x_at","ALDOA"
